model_id,model_family,feature_set,protocol,rd_mean,rd_std,rd_bt_mean,rd_bt_std,delta_RMSE_bt_minus_rd_mean,delta_RMSE_bt_minus_rd_std
svr_linear,svr,all,extrapolation_grouped,0.02094523560568473,0.009595121785364015,0.029016637865132255,0.013781686847981804,0.008071402259447528,0.010467176694095982
svr_linear,svr,all,interpolation_random,0.014584753064118144,0.0017701424955477978,0.014255703750319837,0.0013037812496551344,-0.0003290493137983087,0.0007919765760258608
