model_id,model_family,feature_set,protocol,rd_mean,rd_std,rd_bt_mean,rd_bt_std,delta_RMSE_bt_minus_rd_mean,delta_RMSE_bt_minus_rd_std
xgb_paper_inverse,xgboost,all,extrapolation_grouped,0.013449484310102683,0.0033842926137652475,0.013974984335046306,0.0035693436402742204,0.0005255000249436232,0.0014927045785507165
xgb_paper_inverse,xgboost,all,interpolation_random,0.00670249288831067,0.0005927629383147946,0.006549325169467761,0.0004761032154874082,-0.00015316771884290887,0.00032446831383340844
