split_id,protocol,seed,fold,model_id,selected_hyperparameters
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 3, ""min_samples_leaf"": 20}"
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5}"
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": null, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 20}"
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 10}"
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": 10, ""min_samples_leaf"": 5}"
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,dt_weighted_sqrt,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 2}"
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 20}"
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,dt_weighted_sqrt,"{""criterion"": ""log_loss"", ""max_depth"": null, ""min_samples_leaf"": 5}"
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,dt_weighted_sqrt,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_leaf"": 10}"
