split_id,protocol,seed,fold,model_id,model_family,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
lopo__seed-42__fold-71,lopo,42,71,dt_baseline,decision_tree,307,1,0.5555194805194805,0.45702130945369446,0.4199241692193737,0.1534145339354683,0.6022099447513812,0.5671645021645022,0.8257575757575758,0.30857142857142855,0.47391304347826085,0.0,0.6013667425968109,0.5,1.0,0.0,0.42996742671009774,0.1534145339354683,0.6022099447513812,0.5671645021645022,0.8257575757575758,0.30857142857142855,0.47391304347826085,0.1534145339354683,0.6022099447513812,0.5671645021645022,0.8257575757575758,0.30857142857142855,0.47391304347826085
lopo__seed-42__fold-72,lopo,42,72,dt_baseline,decision_tree,76,1,,,0.00322234156820623,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-73,lopo,42,73,dt_baseline,decision_tree,40,1,0.5,0.5,0.3743348225463224,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5
lopo__seed-42__fold-74,lopo,42,74,dt_baseline,decision_tree,11,1,,,0.0035645428259990456,0.0,0.9523809523809523,0.9090909090909091,0.9090909090909091,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9523809523809523,0.9090909090909091,0.9090909090909091,,1.0,0.0,0.9523809523809523,0.9090909090909091,0.9090909090909091,,1.0
lopo__seed-42__fold-75,lopo,42,75,dt_baseline,decision_tree,81,1,0.6394927536231884,0.8915933771006235,0.13307155551195557,0.0,0.92,0.5,1.0,0.0,0.8518518518518519,0.0,0.92,0.5,1.0,0.0,0.8518518518518519,0.0,0.92,0.5,1.0,0.0,0.8518518518518519,0.0,0.92,0.5,1.0,0.0,0.8518518518518519
lopo__seed-42__fold-76,lopo,42,76,dt_baseline,decision_tree,5,1,,,0.37345679012345684,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
lopo__seed-42__fold-77,lopo,42,77,dt_baseline,decision_tree,9,1,,,0.19015455601029851,0.0,0.7142857142857143,0.5555555555555556,0.5555555555555556,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.7142857142857143,0.5555555555555556,0.5555555555555556,,1.0,0.0,0.7142857142857143,0.5555555555555556,0.5555555555555556,,1.0
lopo__seed-42__fold-78,lopo,42,78,dt_baseline,decision_tree,300,1,0.5051814623732431,0.48841408391488716,0.33853125,0.007922556937835116,0.5082508250825083,0.5039583703967265,0.5273972602739726,0.4805194805194805,0.49044585987261147,0.0,0.6547085201793722,0.5,1.0,0.0,0.4866666666666667,0.007922556937835116,0.5082508250825083,0.5039583703967265,0.5273972602739726,0.4805194805194805,0.49044585987261147,0.007922556937835116,0.5082508250825083,0.5039583703967265,0.5273972602739726,0.4805194805194805,0.49044585987261147
lopo__seed-42__fold-79,lopo,42,79,dt_baseline,decision_tree,8,1,,,0.0013579903986711878,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-80,lopo,42,80,dt_baseline,decision_tree,1,1,,,7.846275765207989e-06,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
