model_id,model_family,protocol,fold_count,sample_count,paper_count_sum,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,brier_mean,brier_std,mcc_at_mcc_mean,mcc_at_mcc_std,f1_at_mcc_mean,f1_at_mcc_std,balanced_accuracy_at_mcc_mean,balanced_accuracy_at_mcc_std,sensitivity_at_mcc_mean,sensitivity_at_mcc_std,specificity_at_mcc_mean,specificity_at_mcc_std,precision_at_mcc_mean,precision_at_mcc_std,mcc_at_f1_mean,mcc_at_f1_std,f1_at_f1_mean,f1_at_f1_std,balanced_accuracy_at_f1_mean,balanced_accuracy_at_f1_std,sensitivity_at_f1_mean,sensitivity_at_f1_std,specificity_at_f1_mean,specificity_at_f1_std,precision_at_f1_mean,precision_at_f1_std,mcc_at_balanced_accuracy_mean,mcc_at_balanced_accuracy_std,f1_at_balanced_accuracy_mean,f1_at_balanced_accuracy_std,balanced_accuracy_at_balanced_accuracy_mean,balanced_accuracy_at_balanced_accuracy_std,sensitivity_at_balanced_accuracy_mean,sensitivity_at_balanced_accuracy_std,specificity_at_balanced_accuracy_mean,specificity_at_balanced_accuracy_std,precision_at_balanced_accuracy_mean,precision_at_balanced_accuracy_std,mcc_at_youden_j_mean,mcc_at_youden_j_std,f1_at_youden_j_mean,f1_at_youden_j_std,balanced_accuracy_at_youden_j_mean,balanced_accuracy_at_youden_j_std,sensitivity_at_youden_j_mean,sensitivity_at_youden_j_std,specificity_at_youden_j_mean,specificity_at_youden_j_std,precision_at_youden_j_mean,precision_at_youden_j_std
xgb_baseline,xgboost,extrapolation_grouped,15,13461,261,0.718273506561592,0.044358690124960916,0.876668628578588,0.029848215743926196,0.179146804412206,0.016794791118204432,0.2898220677196977,0.044806703540719556,0.7762242616606284,0.08315171403405873,0.6502824173267732,0.031429698668466524,0.7345714155699543,0.1475782494863445,0.5659934190835919,0.1940353515860235,0.8509316611710691,0.042991648184315626,0.0899774326018055,0.08195077524241952,0.8594422488997615,0.013754840154637751,0.5212498562710317,0.028647747094233615,0.9840522043558394,0.024112251226654155,0.05844750818622405,0.080989883322467,0.763526039210358,0.023278589972699333,0.29068506151073076,0.05637934320123478,0.7412282815268728,0.09249069855115118,0.658266765656582,0.03404764119127113,0.6678846960951966,0.14918254171057596,0.648648835217967,0.17441231350558148,0.8652977513004024,0.039777988661457805,0.29068506151073076,0.05637934320123478,0.7412282815268728,0.09249069855115118,0.658266765656582,0.03404764119127113,0.6678846960951966,0.14918254171057596,0.648648835217967,0.17441231350558148,0.8652977513004024,0.039777988661457805
xgb_baseline,xgboost,interpolation_holdout,3,2694,245,0.9010139222147217,0.0015136366928866442,0.9661940838442433,0.0008666159681105379,0.1096268817782402,0.0014331248977882331,0.5900249407364085,0.013126068207808289,0.8563626812910975,0.0038390115759090768,0.8339493506753911,0.007840896331992099,0.7749876907927128,0.005592228799409462,0.8929110105580693,0.015890880471874414,0.956869694523018,0.006099731309358927,0.4967080963691613,0.04322987550371363,0.892232150846323,0.008021228463694229,0.7148173892895415,0.02157980001625862,0.9394387001477105,0.005325777364053132,0.4901960784313726,0.0379479506045524,0.8495546238835986,0.010263728145158456,0.5816031797399727,0.01460229710179679,0.84143180541164,0.013235801830529834,0.8327529625644144,0.007053553960869329,0.7454455933037912,0.024375960205783465,0.9200603318250377,0.022320736933557662,0.96636915630586,0.00847044431999892,0.5816031797399727,0.01460229710179679,0.84143180541164,0.013235801830529834,0.8327529625644144,0.007053553960869329,0.7454455933037912,0.024375960205783465,0.9200603318250377,0.022320736933557662,0.96636915630586,0.00847044431999892
xgb_baseline,xgboost,interpolation_stratified,15,13461,1213,0.905762020775229,0.009100363799776072,0.968151178432964,0.0036473604640828647,0.10763050268093745,0.006230279727699048,0.5894198499054877,0.022532078642050708,0.8620832813360558,0.011435164260092324,0.8305017802020148,0.013223292672657504,0.7896337537401052,0.022826663573214806,0.8713698066639246,0.03503501512676808,0.9498643748228291,0.012044563788767842,0.5121802019364732,0.03830741361055185,0.8947965553260269,0.0072696494189648745,0.7176882793023673,0.03557890978404053,0.9441274155908856,0.028826829093747137,0.49124914301384875,0.09516598145887678,0.8513948290432859,0.020394032547123894,0.5893486676184951,0.020155013187093593,0.8513434030824159,0.009560096475026866,0.8351475705808771,0.011204420485055584,0.7639191641975418,0.01590214525208879,0.9063759769642122,0.022292693852580155,0.9616692116755294,0.008483900653181081,0.5893486676184951,0.020155013187093593,0.8513434030824159,0.009560096475026866,0.8351475705808771,0.011204420485055584,0.7639191641975418,0.01590214525208879,0.9063759769642122,0.022292693852580155,0.9616692116755294,0.008483900653181081
xgb_baseline,xgboost,lopo,87,4487,87,0.7453977198983488,0.20691169799956274,0.8321211762905275,0.17953243392097534,0.11212676366919587,0.1341301090282393,0.0976778030073573,0.223452337900037,0.7989169451757494,0.27246720002750735,0.7659576819726596,0.2372311271268184,0.7881917011733675,0.3053629366826588,0.560075141538793,0.4059436959316389,0.9032313643039651,0.17941754100733956,0.019433749708918216,0.08728085854125758,0.9072202717422311,0.12497436593082681,0.7512641210055893,0.24519081427119957,0.9944067623093048,0.03429216068840833,0.03457163789537176,0.12998858045665748,0.8565517513981638,0.18833915224099237,0.10799919116922617,0.23142604476275058,0.7706011526164557,0.2935789618984479,0.7551875463416312,0.23686409144226647,0.7477919859197546,0.32821664264890343,0.6258899530100096,0.39149682268978725,0.9113200384955633,0.1747666651635699,0.10799919116922617,0.23142604476275058,0.7706011526164557,0.2935789618984479,0.7551875463416312,0.23686409144226647,0.7477919859197546,0.32821664264890343,0.6258899530100096,0.39149682268978725,0.9113200384955633,0.1747666651635699
xgb_class_only,xgboost,extrapolation_grouped,15,13461,261,0.7036263916773328,0.044707497788012536,0.8697435391832972,0.030866949021002586,0.1873396247625351,0.022804805604835016,0.2655371760954569,0.08660214739836988,0.7475422513571923,0.10749812732044514,0.6398977322555599,0.04491976944740137,0.6909467529628983,0.16533592611989753,0.5888487115482216,0.1554992538238594,0.8439218254493009,0.0337242700910978,0.09478428675742093,0.09576760406647034,0.8612206689679027,0.01232545184399043,0.5205180947003342,0.02801811891112783,0.9888959796602423,0.017731142211157857,0.05214020974042597,0.07222804135664536,0.7632138892187611,0.021103030116180473,0.26184347972080907,0.0779416996154538,0.7070537604045631,0.11596080186366892,0.6413657551729254,0.04203352959245496,0.6240964187448141,0.17553630435101109,0.6586350916010366,0.16235381031197632,0.857364035880691,0.03792445796221635,0.26184347972080907,0.0779416996154538,0.7070537604045631,0.11596080186366892,0.6413657551729254,0.04203352959245496,0.6240964187448141,0.17553630435101109,0.6586350916010366,0.16235381031197632,0.857364035880691,0.03792445796221635
xgb_class_only,xgboost,interpolation_holdout,3,2694,245,0.9017725258493353,0.004125938210482926,0.9665873476085912,0.0009152235786890993,0.12013348440329234,0.001068106464246161,0.5878712325461323,0.03218698891294558,0.8554446462019202,0.013834018764737532,0.8327028345709376,0.016808040381920717,0.7740029542097489,0.01796975636720305,0.8914027149321266,0.015674667941799805,0.9561297088450215,0.007079533019730294,0.5078493583194891,0.036851551675430236,0.8914507855489019,0.007011984499758202,0.7280088492617818,0.02672574169394706,0.9281142294436239,0.020054566080173634,0.5279034690799397,0.06716574382567818,0.8579376647559309,0.015640409680241746,0.5843874364801415,0.029320895426920842,0.8495266480294438,0.009373574143261986,0.8325814134311832,0.016720352452223912,0.7616937469226982,0.009835048919467342,0.9034690799396682,0.026513417543358904,0.9602949912892319,0.010793986588069956,0.5843874364801415,0.029320895426920842,0.8495266480294438,0.009373574143261986,0.8325814134311832,0.016720352452223912,0.7616937469226982,0.009835048919467342,0.9034690799396682,0.026513417543358904,0.9602949912892319,0.010793986588069956
xgb_class_only,xgboost,interpolation_stratified,15,13461,1213,0.9055249971600129,0.008321661713619014,0.9679546279567142,0.0033144525005227806,0.11769250482320785,0.006716467673304389,0.5953573796735658,0.02049437023582161,0.8639941015380355,0.011424583251336327,0.8338436543015902,0.01105057828566494,0.7915032965368154,0.021683975541259067,0.876184012066365,0.027543046642401516,0.9516637010428027,0.00954390727951749,0.5098210974609931,0.033739170121515845,0.8934130354363321,0.006842729643909482,0.7232403140837008,0.024856501781920375,0.9365354752810726,0.02126159651362068,0.5099451528863292,0.06496793683451063,0.8546058599160583,0.014441891514952527,0.5930825160805123,0.019030587591241876,0.8504606400839367,0.016679477393503162,0.8372951236968026,0.00944677649808684,0.7612528005267466,0.030969886341354533,0.9133374468668587,0.02959375140796546,0.964619249558231,0.01100508774333041,0.5930825160805123,0.019030587591241876,0.8504606400839367,0.016679477393503162,0.8372951236968026,0.00944677649808684,0.7612528005267466,0.030969886341354533,0.9133374468668587,0.02959375140796546,0.964619249558231,0.01100508774333041
xgb_class_only,xgboost,lopo,87,4487,87,0.7549048810965856,0.19710510057018832,0.8453773275204182,0.16330781171716102,0.14020778144001908,0.1449667244016698,0.13070216113176236,0.26083911568771606,0.8201896228685537,0.26867132902544016,0.7769547125045796,0.2486101660581223,0.820917092025244,0.2944284177053822,0.5464344000888435,0.396524372848795,0.9033068478017999,0.16412186877487678,0.02992714512312601,0.11318008043087738,0.9080461380986735,0.12658326103582676,0.7544474324439648,0.24288391372152673,0.9942884194543017,0.03550711962699963,0.04736803610333022,0.1288165606250061,0.8579841485772292,0.18803301667628716,0.1182985764441979,0.24015517037650166,0.799649572664147,0.2731358145143653,0.7650340636526765,0.244315143870146,0.7837922844095399,0.3034572281064684,0.5861672731144152,0.39712951182025025,0.9078746162102012,0.1662149787773177,0.1182985764441979,0.24015517037650166,0.799649572664147,0.2731358145143653,0.7650340636526765,0.244315143870146,0.7837922844095399,0.3034572281064684,0.5861672731144152,0.39712951182025025,0.9078746162102012,0.1662149787773177
xgb_focal_inverse,xgboost,extrapolation_grouped,15,13461,261,0.49973742399115534,0.0010169525093690003,0.755387526111813,0.020219546540752968,0.7550832311312358,0.019911871437551115,-0.001419689411799574,0.005498433448686752,0.5212685295335858,0.43352639277831884,0.4997170712096085,0.0010957784933487928,0.6017910447761193,0.5048645391673864,0.39764309764309763,0.504178419751732,0.7552893146119639,0.02060524396117699,0.0,0.0,0.8603145972176188,0.013061954608106106,0.5,0.0,1.0,0.0,0.0,0.0,0.7550832342072804,0.019911871566273238,-0.001419689411799574,0.005498433448686752,0.5212685295335858,0.43352639277831884,0.4997170712096085,0.0010957784933487928,0.6017910447761193,0.5048645391673864,0.39764309764309763,0.504178419751732,0.7552893146119639,0.02060524396117699,-0.001419689411799574,0.005498433448686752,0.5212685295335858,0.43352639277831884,0.4997170712096085,0.0010957784933487928,0.6017910447761193,0.5048645391673864,0.39764309764309763,0.504178419751732,0.7552893146119639,0.02060524396117699
xgb_focal_inverse,xgboost,interpolation_holdout,3,2694,245,0.49873566060897717,0.0021899000632622325,0.7536904776264851,0.00035866006465038445,0.753900388876597,4.921024351961403e-06,0.0,0.0,0.5731216931216931,0.49633794570333545,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7538975501113586,0.0,0.0,0.0,0.8596825396825397,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.7538975501113586,0.0,0.0,0.0,0.5731216931216931,0.49633794570333545,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7538975501113586,0.0,0.0,0.0,0.5731216931216931,0.49633794570333545,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7538975501113586,0.0
