protocol,model_a,model_b,paired_fold_count,delta_roc_auc,wilcoxon_p_roc_auc,delta_pr_auc,wilcoxon_p_pr_auc,delta_brier,wilcoxon_p_brier,delta_mcc_at_mcc,wilcoxon_p_mcc_at_mcc,delta_f1_at_f1,wilcoxon_p_f1_at_f1,delta_balanced_accuracy_at_balanced_accuracy,wilcoxon_p_balanced_accuracy_at_balanced_accuracy,caveat
extrapolation_grouped,xgb_baseline,xgb_class_only,15,0.01464711488425916,0.01806640625,0.006925089395290833,0.1688232421875,-0.008192820350329082,0.04791259765625,0.024284891624240815,0.359130859375,-0.0017784200681413584,0.23931654122149526,0.01690101048365648,0.1876220703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_focal_sqrt,xgb_paper_sqrt,3,-0.4032318074372119,0.25,-0.2123631259730506,0.25,0.6425189897418022,0.25,-0.590999406750278,0.25,-0.032573816505140275,0.25,-0.33368757115390185,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_focal_sqrt,xgb_weighted_inverse,3,-0.39787702377849216,0.25,-0.21042318617750932,0.25,0.6321366603175799,0.25,-0.5875272607556725,0.25,-0.030316171512343743,0.25,-0.32807212192910346,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_focal_sqrt,xgb_weighted_sqrt,3,-0.40123002956437664,0.25,-0.2124342374882587,0.25,0.6334554776549339,0.25,-0.5775563933812548,0.25,-0.027627325426268407,0.25,-0.33541420204032074,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_paper_inverse,xgb_paper_sqrt,3,-0.01602870440302014,0.25,-0.006508681235098734,0.25,0.002851272622744242,0.75,-0.024330310037731635,0.5,-0.0088785687735942,0.25,-0.012172190771547816,0.5,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_paper_inverse,xgb_weighted_inverse,3,-0.010673920744300439,0.25,-0.004568741439557471,0.25,-0.007531056801478068,0.25,-0.020858164043126237,0.75,-0.006620923780797668,0.25,-0.006556741546749419,1.0,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_paper_inverse,xgb_weighted_sqrt,3,-0.014026926530184891,0.25,-0.006579792750306845,0.25,-0.0062122394641240435,0.25,-0.010887296668708468,1.0,-0.003932077694722332,0.75,-0.013898821657966668,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_paper_sqrt,xgb_weighted_inverse,3,0.005354783658719701,0.5,0.001939939795541264,0.5,-0.010382329424222311,0.25,0.0034721459946053987,1.0,0.0022576449927965334,0.75,0.005615449224798397,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_paper_sqrt,xgb_weighted_sqrt,3,0.0020017778728352495,0.25,-7.111151520811099e-05,1.0,-0.009063512086868286,0.25,0.013443013369023168,0.25,0.004946491078871869,0.5,-0.0017266308864188524,0.5,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,xgb_weighted_inverse,xgb_weighted_sqrt,3,-0.0033530057858844517,0.5,-0.0020110513107493753,0.5,0.0013188173373540242,0.75,0.009970867374417769,0.5,0.002688846086075336,0.75,-0.007342080111217249,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_baseline,xgb_class_only,15,0.00023702361521593662,0.30279541015625,0.00019655047624989042,0.7197265625,-0.010062002142270406,6.103515625e-05,-0.005937529768078028,0.25238037109375,0.001383519889694688,0.359130859375,-0.002147553115925723,0.638671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
