split_id,protocol,seed,fold,model_id,model_family,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,xgb_class_only,xgboost,868,16,0.6236883763003166,0.8492805248238784,0.20441342890262604,0.08496703439143553,0.5906932573599241,0.5502713704206241,0.46417910447761196,0.6363636363636364,0.8120104438642297,0.08462551603220374,0.8722294654498044,0.5068294889190412,0.9985074626865672,0.015151515151515152,0.7743055555555556,0.08496703439143553,0.5906932573599241,0.5502713704206241,0.46417910447761196,0.6363636363636364,0.8120104438642297,0.08496703439143553,0.5906932573599241,0.5502713704206241,0.46417910447761196,0.6363636363636364,0.8120104438642297
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,xgb_class_only,xgboost,868,21,0.6817215568862276,0.8501319659463953,0.1745041012763977,0.2571275559170813,0.7493670886075949,0.6498353293413174,0.6646706586826348,0.635,0.8588007736943907,0.24419596145341851,0.8679504814305364,0.5848053892215569,0.9446107784431138,0.225,0.8027989821882952,0.2571275559170813,0.7493670886075949,0.6498353293413174,0.6646706586826348,0.635,0.8588007736943907,0.2571275559170813,0.7493670886075949,0.6498353293413174,0.6646706586826348,0.635,0.8588007736943907
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,xgb_class_only,xgboost,872,15,0.6996019345238095,0.8765146394716261,0.20922236144542694,0.24497821954929733,0.8070714834742506,0.630625,0.78125,0.48,0.834658187599364,0.14015354644686182,0.8690476190476191,0.5313392857142857,0.9776785714285714,0.085,0.7821428571428571,0.23667393201436554,0.6420454545454546,0.6397321428571429,0.5044642857142857,0.775,0.8828125,0.23667393201436554,0.6420454545454546,0.6397321428571429,0.5044642857142857,0.775,0.8828125
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,xgb_class_only,xgboost,1018,14,0.7627724795640327,0.8990735170082851,0.1859578937292099,0.34296702736131196,0.5940409683426443,0.6803306213301608,0.43460490463215257,0.926056338028169,0.9382352941176471,0.163229245003056,0.8422273781902552,0.5297616763249798,0.989100817438692,0.07042253521126761,0.7333333333333333,0.34296702736131196,0.5940409683426443,0.6803306213301608,0.43460490463215257,0.926056338028169,0.9382352941176471,0.34296702736131196,0.5940409683426443,0.6803306213301608,0.43460490463215257,0.926056338028169,0.9382352941176471
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,xgb_class_only,xgboost,898,83,0.9010540246095029,0.9668973036026983,0.11936153471469879,0.6047916546943732,0.8624898291293734,0.8416590360721041,0.7828655834564254,0.9004524886877828,0.9601449275362319,0.4723128816255318,0.883357041251778,0.7142971721127946,0.9172821270310192,0.5113122171945701,0.8518518518518519,0.6045606794246235,0.8580803937653815,0.8432764993282849,0.7725258493353028,0.9140271493212669,0.9649446494464945,0.6045606794246235,0.8580803937653815,0.8432764993282849,0.7725258493353028,0.9140271493212669,0.9649446494464945
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,xgb_class_only,xgboost,898,81,0.9079950807729069,0.9690748786489393,0.1141442060470581,0.6160464331204417,0.8700564971751412,0.8460435645681974,0.7961595273264401,0.8959276018099548,0.9590747330960854,0.5204614343414973,0.8942512420156139,0.7345188046812863,0.930576070901034,0.5384615384615384,0.860655737704918,0.6022186843131819,0.8402366863905325,0.8466985703496261,0.7341211225997046,0.9592760180995475,0.9822134387351779,0.6022186843131819,0.8402366863905325,0.8466985703496261,0.7341211225997046,0.9592760180995475,0.9822134387351779
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,xgb_class_only,xgboost,898,80,0.9137464325577976,0.9707756475593851,0.11215194314718246,0.612912721477563,0.8779714738510301,0.8390223036152309,0.8183161004431314,0.8597285067873304,0.947008547008547,0.49382621763655754,0.8954607977991746,0.6957297633290335,0.9615952732644018,0.4298642533936652,0.8378378378378378,0.6130861945789912,0.8757961783439491,0.8405929807441668,0.8124076809453471,0.8687782805429864,0.9499136442141624,0.6130861945789912,0.8757961783439491,0.8405929807441668,0.8124076809453471,0.8687782805429864,0.9499136442141624
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,xgb_class_only,xgboost,897,82,0.8982409023767959,0.9655145210024701,0.12086561322212219,0.5775207827725878,0.8675654242664552,0.8198972740700954,0.8079763663220089,0.8318181818181818,0.9366438356164384,0.4896247745453272,0.8913805185704274,0.7106284409829462,0.9394387001477105,0.4818181818181818,0.848,0.5883569064671058,0.8519736842105263,0.8348428897542635,0.7651403249630724,0.9045454545454545,0.961038961038961,0.5883569064671058,0.8519736842105263,0.8348428897542635,0.7651403249630724,0.9045454545454545,0.961038961038961
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,xgb_class_only,xgboost,897,80,0.9175647273019358,0.9731330197600181,0.10601409524679184,0.6148593079685684,0.8666666666666667,0.8467194570135747,0.7884615384615384,0.9049773755656109,0.9620938628158845,0.5069314661119674,0.8925035360678925,0.7246345283675601,0.9334319526627219,0.5158371040723982,0.8550135501355014,0.6148593079685684,0.8666666666666667,0.8467194570135747,0.7884615384615384,0.9049773755656109,0.9620938628158845,0.6148593079685684,0.8666666666666667,0.8467194570135747,0.7884615384615384,0.9049773755656109,0.9620938628158845
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,xgb_class_only,xgboost,897,79,0.9076949851401643,0.9695860426259157,0.12297353893518448,0.575745713983734,0.8419301164725458,0.8290114862513053,0.7485207100591716,0.9095022624434389,0.9619771863117871,0.5052183205666155,0.8856729377713459,0.7399930386355725,0.9053254437869822,0.5746606334841629,0.8668555240793201,0.5613168503296491,0.8107638888888888,0.8250522102332057,0.6908284023668639,0.9592760180995475,0.9810924369747899,0.5613168503296491,0.8107638888888888,0.8250522102332057,0.6908284023668639,0.9592760180995475,0.9810924369747899
