split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,xgb_baseline,0.8235399723052979,0.37723931670188904,0.8290262818336487,0.8290262818336487
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,xgb_baseline,0.7000985145568848,0.5399237275123596,0.8259732127189636,0.8259732127189636
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,xgb_baseline,0.8345634937286377,0.19838739931583405,0.8345634937286377,0.8345634937286377
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,xgb_baseline,0.8289504647254944,0.05278553441166878,0.8896098136901855,0.8896098136901855
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,xgb_baseline,0.8015053868293762,0.4597165584564209,0.8802761435508728,0.8802761435508728
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,xgb_baseline,0.8716219067573547,0.08311925828456879,0.8803178071975708,0.8803178071975708
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,xgb_baseline,0.801354706287384,0.2555118501186371,0.801354706287384,0.801354706287384
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,xgb_baseline,0.8315433859825134,0.37353575229644775,0.8392654657363892,0.8392654657363892
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,xgb_baseline,0.7994842529296875,0.32796624302864075,0.8880136013031006,0.8880136013031006
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,xgb_baseline,0.7793518900871277,0.44503602385520935,0.8622891902923584,0.8622891902923584
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,xgb_baseline,0.7783816456794739,0.35767459869384766,0.8012780547142029,0.8012780547142029
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,xgb_baseline,0.8194803595542908,0.2779885530471802,0.878641664981842,0.878641664981842
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,xgb_baseline,0.8001328706741333,0.40720266103744507,0.8329480886459351,0.8329480886459351
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,xgb_baseline,0.7090397477149963,0.5003354549407959,0.8211585879325867,0.8211585879325867
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,xgb_baseline,0.8152405619621277,0.32777270674705505,0.8162655830383301,0.8162655830383301
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,xgb_baseline,0.8227829337120056,0.2663189768791199,0.8227829337120056,0.8227829337120056
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,xgb_baseline,0.7810853123664856,0.33441004157066345,0.8673130869865417,0.8673130869865417
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,xgb_baseline,0.8669052124023438,0.40425747632980347,0.8669052124023438,0.8669052124023438
lopo__seed-42__fold-0,lopo,42,0,xgb_baseline,0.8085017204284668,0.4279937744140625,0.8198387622833252,0.8198387622833252
lopo__seed-42__fold-1,lopo,42,1,xgb_baseline,0.7140503525733948,0.36022651195526123,0.7659267783164978,0.7659267783164978
lopo__seed-42__fold-2,lopo,42,2,xgb_baseline,0.8005699515342712,0.35109707713127136,0.8622998595237732,0.8622998595237732
lopo__seed-42__fold-3,lopo,42,3,xgb_baseline,0.8115213513374329,0.43119361996650696,0.8115213513374329,0.8115213513374329
lopo__seed-42__fold-4,lopo,42,4,xgb_baseline,0.7746104001998901,0.24977204203605652,0.8256430625915527,0.8256430625915527
lopo__seed-42__fold-5,lopo,42,5,xgb_baseline,0.8061165809631348,0.09817657619714737,0.8132154941558838,0.8132154941558838
lopo__seed-42__fold-6,lopo,42,6,xgb_baseline,0.8754217624664307,0.2521067261695862,0.8754217624664307,0.8754217624664307
lopo__seed-42__fold-7,lopo,42,7,xgb_baseline,0.7531006336212158,0.35241854190826416,0.8039716482162476,0.8039716482162476
lopo__seed-42__fold-8,lopo,42,8,xgb_baseline,0.9238249659538269,0.0074449325911700726,0.9238249659538269,0.9238249659538269
lopo__seed-42__fold-9,lopo,42,9,xgb_baseline,0.8462311625480652,0.11338288336992264,0.8462311625480652,0.8462311625480652
lopo__seed-42__fold-10,lopo,42,10,xgb_baseline,0.8348478674888611,0.2735292911529541,0.8459640145301819,0.8459640145301819
lopo__seed-42__fold-11,lopo,42,11,xgb_baseline,0.7793525457382202,0.31998512148857117,0.8368415236473083,0.8368415236473083
lopo__seed-42__fold-12,lopo,42,12,xgb_baseline,0.7101503014564514,0.06091426685452461,0.7951399683952332,0.7951399683952332
lopo__seed-42__fold-13,lopo,42,13,xgb_baseline,0.8136721849441528,0.339775413274765,0.8140673041343689,0.8140673041343689
