model_id,protocol,metric,estimate,ci_low,ci_high,confidence_level,iterations,resampling_unit,repeat_aggregation
xgb_focal_sqrt,extrapolation_grouped,roc_auc,0.46012471243686465,0.41054903572636603,0.4948238615952063,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_focal_sqrt,extrapolation_grouped,pr_auc,0.7432263631091323,0.6853701293745237,0.8177689868348457,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_focal_sqrt,extrapolation_grouped,brier,0.7539502813226638,0.6899528160700931,0.8296949872803977,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_focal_sqrt,interpolation_holdout,roc_auc,0.5,0.5,0.5,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_focal_sqrt,interpolation_holdout,pr_auc,0.7506887052341598,0.7318640955004592,0.7690656565656565,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_focal_sqrt,interpolation_holdout,brier,0.7506887052340192,0.7323232323230952,0.7699724517904893,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_focal_sqrt,interpolation_stratified,roc_auc,0.4887648226212049,0.4833360085139029,0.4937010747896644,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_focal_sqrt,interpolation_stratified,pr_auc,0.7518600863317267,0.7386533593157137,0.7643396808466495,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_focal_sqrt,interpolation_stratified,brier,0.7539551424061939,0.7412517577724105,0.7662125611398224,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_focal_sqrt,lopo,roc_auc,0.49194368046541315,0.47851731592441454,0.49990949603518237,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_focal_sqrt,lopo,pr_auc,0.7523109055600036,0.6889508717135975,0.8250063526111766,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_focal_sqrt,lopo,brier,0.7539557827105,0.6878020167538124,0.8257167950063874,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_inverse,extrapolation_grouped,roc_auc,0.6959349175545245,0.6275836049539661,0.7748625240396432,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_inverse,extrapolation_grouped,pr_auc,0.8620602000657014,0.7886741661547736,0.9313666418892672,0.95,2000,canonical_paper,mean probability per row_id before resampling
