model_id,protocol,metric,estimate,ci_low,ci_high,confidence_level,iterations,resampling_unit,repeat_aggregation
knn_weighted_inverse,extrapolation_grouped,roc_auc,0.6518748366727072,0.5934486139926621,0.7030952348915097,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_inverse,extrapolation_grouped,pr_auc,0.8335435679300247,0.7749948783693984,0.8960345397873014,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_inverse,extrapolation_grouped,brier,0.20916661415043356,0.17116591726595748,0.24024403784596082,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_inverse,interpolation_holdout,roc_auc,0.8148816463074662,0.7946003478962695,0.8342110650950638,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_inverse,interpolation_holdout,pr_auc,0.9256534849777311,0.9135553117836009,0.9375348727690433,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_inverse,interpolation_holdout,brier,0.18433594810378537,0.17241836098766453,0.19736158686272853,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_inverse,interpolation_stratified,roc_auc,0.8527091713897705,0.8413196064056984,0.8640601045184801,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_inverse,interpolation_stratified,pr_auc,0.9484822824709154,0.9425379515048038,0.9544590663045781,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_inverse,interpolation_stratified,brier,0.15796592644872126,0.15097524882464902,0.16523030398280808,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_inverse,lopo,roc_auc,0.6150460047466659,0.5613415495738346,0.683183885082965,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_inverse,lopo,pr_auc,0.8083579470302387,0.7315470581584852,0.893072486657509,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_inverse,lopo,brier,0.24829946137812597,0.19196352962296545,0.2953342911634177,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_sqrt,extrapolation_grouped,roc_auc,0.6764039185698312,0.6172335342927826,0.7349850381361541,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_sqrt,extrapolation_grouped,pr_auc,0.8464258076251903,0.7832966591550453,0.9181337281780924,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_sqrt,extrapolation_grouped,brier,0.20320798517429262,0.16678694210371073,0.23062643852875697,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_sqrt,interpolation_holdout,roc_auc,0.831648278619742,0.813391964883604,0.8493714324606193,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_sqrt,interpolation_holdout,pr_auc,0.9343404742740973,0.9239023632306835,0.9440355798710107,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_sqrt,interpolation_holdout,brier,0.17432324785675343,0.16257080459271742,0.18706111485349824,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_sqrt,interpolation_stratified,roc_auc,0.8565990384574191,0.8455632231923583,0.8667754657461099,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_sqrt,interpolation_stratified,pr_auc,0.950349723841429,0.9446719878728836,0.9558492566306874,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_sqrt,interpolation_stratified,brier,0.1573639828152586,0.14993223525496216,0.1644172500391273,0.95,2000,unique_row_id,mean probability per row_id before resampling
knn_weighted_sqrt,lopo,roc_auc,0.6459141937308023,0.5975141362207715,0.7024959146185031,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_sqrt,lopo,pr_auc,0.8337856922927993,0.7672052275333908,0.9024259808505591,0.95,2000,canonical_paper,mean probability per row_id before resampling
knn_weighted_sqrt,lopo,brier,0.2272752791130084,0.18450640315441372,0.2635706708403583,0.95,2000,canonical_paper,mean probability per row_id before resampling
