split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-85,lopo,42,85,knn_baseline,0.7052875262677927,0.37908489899513087,0.7548317051488395,0.7548317051488395
lopo__seed-42__fold-86,lopo,42,86,knn_baseline,0.7258835542803811,0.0,0.872667058878675,0.872667058878675
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_weighted_sqrt,0.8,0.2,0.8,0.8
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_weighted_sqrt,0.5607205559975907,0.06549549353433332,0.5607205559975907,0.5607205559975907
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,knn_weighted_sqrt,0.6062887076495719,0.09458690850789568,0.7697677318498214,0.7697677318498214
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,knn_weighted_sqrt,0.6284359831123925,0.1053873500553902,0.6284359831123925,0.6284359831123925
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,knn_weighted_sqrt,0.643636212503708,0.0,0.643636212503708,0.643636212503708
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,knn_weighted_sqrt,0.37022141781316237,0.09800596308581883,0.6002137692242848,0.6002137692242848
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,knn_weighted_sqrt,0.42756826563869627,0.0,0.5129001487520539,0.5129001487520539
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,knn_weighted_sqrt,0.76,0.0,0.76,0.76
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,knn_weighted_sqrt,0.33282173127254905,0.1008903477237904,0.4233724117475841,0.4233724117475841
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,knn_weighted_sqrt,0.48047599179835876,0.0,0.5499275782962628,0.5499275782962628
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,knn_weighted_sqrt,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,knn_weighted_sqrt,0.4910736067196587,0.0,0.7674610305462864,0.7674610305462864
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,knn_weighted_sqrt,0.6778907298687735,0.024797037515409914,0.6974443188489163,0.6974443188489163
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,knn_weighted_sqrt,0.5816748959205282,0.03345647911486177,0.6942082146809159,0.6942082146809159
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,knn_weighted_sqrt,0.6538904878321071,0.05621684319863887,0.6538904878321071,0.6538904878321071
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,knn_weighted_sqrt,0.41644133117110604,0.10444468687296726,0.6878064850155136,0.6878064850155136
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,knn_weighted_sqrt,0.4717134417861935,0.10083099118063081,0.6035643137822082,0.6035643137822082
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,knn_weighted_sqrt,0.8480992138535534,0.0,0.8480992138535534,0.8480992138535534
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,knn_weighted_sqrt,0.7312183514801678,0.0,0.7312183514801678,0.7312183514801678
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,knn_weighted_sqrt,0.6166865688768497,0.028978466181300226,0.6166865688768497,0.6166865688768497
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,knn_weighted_sqrt,0.6678331202147275,0.06580091321961525,0.6678331202147275,0.6678331202147275
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,knn_weighted_sqrt,0.8774630132955082,0.02502524378611795,0.5579742004876813,0.5579742004876813
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,knn_weighted_sqrt,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.6666666666666666
