configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,split_id,protocol,seed,fold,model_id
0,0,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""uniform""}",0.7919989477244541,0.916117024354854,0.15170058479532164,0.24614551175562552,0.8503611971104231,0.5974407155473712,0.9135254988913526,0.28135593220338984,0.7953667953667953,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
0,1,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""uniform""}",0.7806424121755132,0.9150226999948112,0.15351571906354514,0.20750621782654957,0.8497198166072338,0.576251564927523,0.9246119733924612,0.22789115646258504,0.7860508953817154,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
0,2,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""uniform""}",0.7772316243570598,0.9126484405043804,0.15618996655518394,0.26558021659410075,0.8297988036976618,0.6270306348703562,0.8458980044345898,0.40816326530612246,0.8143009605122732,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
0,mean,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""uniform""}",0.7832909947523424,0.9145960549513484,0.1538020901380169,0.2397439820587586,0.8432932724717729,0.6002409717817502,0.8946784922394678,0.30580345132403247,0.7985728837535947,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
1,0,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}",0.8074937051373595,0.9234786300774772,0.156895246789273,0.3458310573911934,0.8517520215633423,0.6616445563531136,0.8758314855875832,0.44745762711864406,0.8289611752360966,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
1,1,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}",0.802822902997119,0.917463795927246,0.15080613919583413,0.381062057432237,0.8638547784303257,0.6729376894882121,0.8968957871396895,0.4489795918367347,0.8331616889804325,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
1,2,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}",0.7939122433895953,0.9110986565884698,0.15743233201411705,0.38026252935342253,0.8524410312671421,0.6858115751843975,0.8614190687361419,0.5102040816326531,0.8436482084690554,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
1,mean,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}",0.8014096171746913,0.9173470275310643,0.15504457266640806,0.3690518813922843,0.8560159437536033,0.6734646070085745,0.8780487804878049,0.46888043352934394,0.8352570242285281,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
2,0,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",0.8062535232440152,0.9196389633469506,0.16420384272371616,0.35972802590289965,0.8501362397820164,0.6730504716449321,0.8647450110864745,0.48135593220338985,0.8360128617363344,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
2,1,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",0.8118504608051647,0.9233984847688239,0.1571319290946718,0.38778016406414595,0.8572984749455338,0.6862527716186253,0.8725055432372506,0.5,0.8426124197002142,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
2,2,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",0.8010939409023032,0.9137298566861285,0.16470552424995943,0.36322671970055803,0.8478857770455793,0.6779379157427938,0.8558758314855875,0.5,0.8400435255712732,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
2,mean,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",0.806399308317161,0.9189224349339676,0.1620137653561158,0.3702449698892012,0.8517734972577098,0.6790803863354503,0.8643754619364376,0.49378531073446325,0.8395562690026073,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
3,0,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""uniform""}",0.771250328836108,0.9113316456065331,0.15622110832637148,0.18011490819204867,0.857707509881423,0.5506445187718441,0.9623059866962306,0.13898305084745763,0.7736185383244206,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
3,1,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""uniform""}",0.7893814953919482,0.9205058807367064,0.15103284095131922,0.17181920720296706,0.861328125,0.5399339336621567,0.9778270509977827,0.10204081632653061,0.7696335078534031,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
3,2,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""uniform""}",0.7789964100939711,0.9168666421148525,0.1537767094017094,0.2428184690603517,0.8449086161879895,0.6015091180596407,0.8968957871396895,0.30612244897959184,0.7986179664363278,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
3,mean,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""uniform""}",0.7798760781073425,0.916234722819364,0.1536768862264667,0.19825086148512247,0.8546480836898042,0.5640291901645472,0.9456762749445676,0.1823821053845267,0.7806233375380506,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
4,0,"{""leaf_size"": 30, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7932334924273741,0.9181696583359709,0.15614220737027756,0.2392193855151378,0.8392198207696363,0.6039535495509039,0.8824833702882483,0.3254237288135593,0.8,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
4,1,"{""leaf_size"": 30, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7944552543855679,0.9210604602804219,0.1521776291341509,0.25230573949712404,0.8479166666666667,0.6042807366849179,0.9024390243902439,0.30612244897959184,0.7996070726915521,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
4,2,"{""leaf_size"": 30, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7721616362731345,0.9063023323236041,0.16091044221479003,0.25549424941342785,0.8317152103559871,0.6195604627660376,0.8547671840354767,0.3843537414965986,0.8098739495798319,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
4,mean,"{""leaf_size"": 30, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7866167943620255,0.9151774836466657,0.15641009290640617,0.24900645814189656,0.8396172325974302,0.6092649163339531,0.8798965262379896,0.33863330642991657,0.803160340757128,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
5,0,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.7907380961328874,0.9037100260179219,0.1750382513852342,0.38353868255755597,0.8530701754385965,0.6871960614829569,0.8625277161862528,0.511864406779661,0.8438177874186551,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
5,1,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.791791106686577,0.9034803825216229,0.16797094067381044,0.39331534155261133,0.8533627342888643,0.6943526856418842,0.8580931263858093,0.5306122448979592,0.8486842105263158,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
5,2,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.7885575516237537,0.9005021792984801,0.17303009405385064,0.3880458854353471,0.8490566037735849,0.6944658129327119,0.8481152993348116,0.5408163265306123,0.85,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
5,mean,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.7903622514810728,0.9025641959460082,0.1720130953709651,0.38829996984850484,0.8518298378336819,0.6920048533525177,0.8562453806356246,0.5277643260694108,0.847500665981657,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
6,0,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7717031831335261,0.9096555580864063,0.15662593984962406,0.18664789584494887,0.850956696878147,0.5633188019091284,0.9368070953436807,0.18983050847457628,0.7795202952029521,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
6,1,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7789700137261113,0.9172511400722869,0.15348505434782608,0.23875366099409584,0.8604417670682731,0.578796928971145,0.950110864745011,0.20748299319727892,0.7862385321100918,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
6,2,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7742714602470698,0.9141918660696814,0.1545255016722408,0.2333461203506767,0.8473874806001035,0.5934469131333242,0.9079822616407982,0.2789115646258503,0.7943743937924346,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
6,mean,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7749815523689024,0.9136995214094582,0.15487883195656363,0.21958255906324045,0.8529286481821745,0.5785208813378658,0.9316334072431633,0.2254083554325685,0.786711073701826,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
7,0,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""distance""}",0.7856026156563569,0.8991986968200287,0.17502311158701175,0.37432192716173185,0.8508771929824561,0.6826975835243715,0.8603104212860311,0.5050847457627119,0.841648590021692,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
7,1,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""distance""}",0.7901564173341178,0.90224913463857,0.16783604146946118,0.4083125058441104,0.859802847754655,0.6987495663453851,0.8702882483370288,0.5272108843537415,0.8495670995670995,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
7,2,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""distance""}",0.788548124349518,0.8993714453064379,0.17157608958504472,0.3846270517975011,0.8527472527472527,0.6886586120035598,0.8603104212860311,0.5170068027210885,0.8453159041394336,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
7,mean,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""distance""}",0.7881023857799976,0.9002730922550123,0.17147841421383925,0.38908716160111445,0.8544757644947879,0.6900352539577721,0.8636363636363636,0.5164341442791806,0.8455105312427417,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
8,0,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7887857491826072,0.9088612734561765,0.15989562383324568,0.2863976401170534,0.8365800865800865,0.6352719004847983,0.8569844789356984,0.4135593220338983,0.8171247357293869,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
8,1,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7998627388871292,0.9184747166792648,0.1554667822783765,0.30229631193710255,0.8434642280796127,0.6403721133686291,0.8691796008869179,0.41156462585034015,0.819226750261233,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
8,2,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7945174743955232,0.911673993122987,0.15722160287377682,0.30836576451889336,0.8427876823338736,0.6449575395568427,0.8647450110864745,0.42517006802721086,0.821917808219178,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
8,mean,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7943886541550865,0.9130033277528095,0.157528002995133,0.2990199055243497,0.8409439989978577,0.6402005178034234,0.8636363636363636,0.4167646719704831,0.8194230980699327,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
9,0,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}",0.8017869893645008,0.9154755257607905,0.15670839670657152,0.3178232740847689,0.8516746411483254,0.6423183885151641,0.8880266075388027,0.39661016949152544,0.8181818181818182,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
9,1,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}",0.80304538666908,0.9086496458686253,0.14776689456301473,0.3755302162013246,0.8695652173913043,0.6590682836327435,0.9201773835920177,0.3979591836734694,0.8242303872889771,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
9,2,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}",0.7919871939906784,0.8975209627198507,0.15314927540002043,0.374719892799982,0.8563685636856369,0.6777116611611385,0.8758314855875832,0.47959183673469385,0.8377518557794273,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
9,mean,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""distance""}",0.7989398566747531,0.9072153781164222,0.15254152222320225,0.35602446102869184,0.8592028074084223,0.6596994444363486,0.8946784922394678,0.4247203966332296,0.8267213537500742,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
10,0,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.7907380961328874,0.9037100260179219,0.1750382513852342,0.38353868255755597,0.8530701754385965,0.6871960614829569,0.8625277161862528,0.511864406779661,0.8438177874186551,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
10,1,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.791791106686577,0.9034803825216229,0.16797094067381044,0.39331534155261133,0.8533627342888643,0.6943526856418842,0.8580931263858093,0.5306122448979592,0.8486842105263158,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
10,2,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.7885575516237537,0.9005021792984801,0.17303009405385064,0.3880458854353471,0.8490566037735849,0.6944658129327119,0.8481152993348116,0.5408163265306123,0.85,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
10,mean,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",0.7903622514810728,0.9025641959460082,0.1720130953709651,0.38829996984850484,0.8518298378336819,0.6920048533525177,0.8562453806356246,0.5277643260694108,0.847500665981657,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
11,0,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7717031831335261,0.9096555580864063,0.15662593984962406,0.18664789584494887,0.850956696878147,0.5633188019091284,0.9368070953436807,0.18983050847457628,0.7795202952029521,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
11,1,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7789700137261113,0.9172511400722869,0.15348505434782608,0.23875366099409584,0.8604417670682731,0.578796928971145,0.950110864745011,0.20748299319727892,0.7862385321100918,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
11,2,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7742714602470698,0.9141918660696814,0.1545255016722408,0.2333461203506767,0.8473874806001035,0.5934469131333242,0.9079822616407982,0.2789115646258503,0.7943743937924346,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
11,mean,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7749815523689024,0.9136995214094582,0.15487883195656363,0.21958255906324045,0.8529286481821745,0.5785208813378658,0.9316334072431633,0.2254083554325685,0.786711073701826,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
12,0,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7887857491826072,0.9088612734561765,0.15989562383324568,0.2863976401170534,0.8365800865800865,0.6352719004847983,0.8569844789356984,0.4135593220338983,0.8171247357293869,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
12,1,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7998627388871292,0.9184747166792648,0.1554667822783765,0.30229631193710255,0.8434642280796127,0.6403721133686291,0.8691796008869179,0.41156462585034015,0.819226750261233,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
12,2,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7945174743955232,0.911673993122987,0.15722160287377682,0.30836576451889336,0.8427876823338736,0.6449575395568427,0.8647450110864745,0.42517006802721086,0.821917808219178,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
12,mean,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7943886541550865,0.9130033277528095,0.157528002995133,0.2990199055243497,0.8409439989978577,0.6402005178034234,0.8636363636363636,0.4167646719704831,0.8194230980699327,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
13,0,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""uniform""}",0.7640892179337818,0.9062702603777474,0.1590246449456976,0.1902175537163176,0.8529854490717511,0.5627005900259311,0.9423503325942351,0.18305084745762712,0.7791017415215399,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
13,1,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""uniform""}",0.7830105434635051,0.9163318195873338,0.15226013795986623,0.22774083390704877,0.8590065228299046,0.5748412447018718,0.9490022172949002,0.20068027210884354,0.7846012832263978,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
13,2,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""uniform""}",0.7748597221593736,0.9136758700601549,0.1549059364548495,0.24447114290061928,0.8447464715107161,0.6026554746066941,0.8957871396895787,0.30952380952380953,0.7992087042532147,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
13,mean,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""uniform""}",0.7739864945188867,0.912092650008412,0.15539690645347112,0.22080984350799518,0.852246147804124,0.5800657697781657,0.9290465631929047,0.23108497636342673,0.7876372430003841,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
14,0,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.8039497914239543,0.9180714365109137,0.1576511108362366,0.32982907584602594,0.8519508284339925,0.6502705851403661,0.8835920177383592,0.41694915254237286,0.8224974200206399,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
14,1,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.8028379866358961,0.9135345101177442,0.14899884228144256,0.3988213918800994,0.8717678100263853,0.6738577914536102,0.9157427937915743,0.43197278911564624,0.8318227593152064,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
14,2,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.793982005218939,0.9062423490588649,0.1551857308701165,0.3632069482973264,0.8527973927213471,0.6732393622637525,0.8702882483370288,0.47619047619047616,0.8359957401490948,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
14,mean,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.8002565944262633,0.9126160985625077,0.15394522799593188,0.3639524720078173,0.858838677060575,0.6657892462859096,0.8898743532889873,0.44170413928283175,0.8301053064949805,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline
0,0,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 1, ""weights"": ""uniform""}",0.8189973317298659,0.9234539659863897,0.1450127376053302,0.28105532206084854,0.851619644723093,0.6178755308354316,0.9035476718403548,0.33220338983050846,0.8053359683794467,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
0,1,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 1, ""weights"": ""uniform""}",0.8176086399082915,0.9241818628524717,0.14781782897724927,0.35301317566867757,0.8556092324208266,0.6628844442433293,0.8835920177383592,0.4421768707482993,0.8293444328824141,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
0,2,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 1, ""weights"": ""uniform""}",0.803132117592048,0.9122608227999341,0.1553738800115612,0.3385769942804982,0.8491076257436452,0.6596339200868817,0.8702882483370288,0.4489795918367347,0.8289334741288279,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
0,mean,"{""leaf_size"": 60, ""n_neighbors"": 9, ""p"": 1, ""weights"": ""uniform""}",0.8132460297434018,0.9199655505462653,0.14940148219804686,0.32421516400334144,0.8521121676291883,0.6467979650552141,0.8858093126385809,0.40778661747184747,0.8212046251302295,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
1,0,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.8142057198692172,0.9230702895161133,0.14870509607351712,0.2558352439567573,0.8462343096234309,0.6077699274681498,0.8968957871396895,0.31864406779661014,0.800990099009901,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
1,1,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.817069399822013,0.9233260699091588,0.14783847392543048,0.3285772595846552,0.8502415458937198,0.6516094242575079,0.8780487804878049,0.42517006802721086,0.8241415192507804,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
1,2,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7868549858967977,0.9047725209507416,0.16430282009992156,0.31833874359551917,0.8465266558966075,0.6482834819071752,0.8713968957871396,0.42517006802721086,0.8230366492146597,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
1,mean,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.8060433685293426,0.9170562934586712,0.15361546336628973,0.30091708237897724,0.8476675038045861,0.6358876112109443,0.8821138211382115,0.38966140128367727,0.8160560891584471,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
2,0,"{""leaf_size"": 30, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.8096565071968131,0.9263890675207673,0.1472421795228813,0.24850764063226766,0.8485477178423236,0.6008944342139877,0.9068736141906873,0.29491525423728815,0.797270955165692,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
2,1,"{""leaf_size"": 30, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.8132494683017331,0.925265898318496,0.14624303232998886,0.3328620430897175,0.8497576736672051,0.6550484938986681,0.8747228381374723,0.43537414965986393,0.8261780104712042,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
2,2,"{""leaf_size"": 30, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7851731601731602,0.9097838407528231,0.15888888888888889,0.32588775867627534,0.8464864864864865,0.6534232318204444,0.8680709534368071,0.4387755102040816,0.8259493670886076,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
2,mean,"{""leaf_size"": 30, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.8026930452239022,0.9204796021973621,0.15079136691391967,0.30241914746608684,0.8482639593320052,0.6364553866443666,0.8832224685883223,0.3896883047004112,0.8164661109085012,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
3,0,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.7932485249351723,0.9009409854869702,0.1580558855760012,0.320984662417632,0.854574299312533,0.6411139088278401,0.8957871396895787,0.3864406779661017,0.8169868554095046,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
3,1,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.7911670211321779,0.9070464303280342,0.1566978363381594,0.3477431481600547,0.853763440860215,0.6612214730681629,0.8802660753880266,0.4421768707482993,0.8288100208768268,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
3,2,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.7988860732763172,0.9166079974605628,0.1610440132008201,0.33416359471673046,0.8528624933119315,0.6526803626106762,0.8835920177383592,0.4217687074829932,0.8241985522233712,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
3,mean,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.7944338731145558,0.9081984710918558,0.1585992450383269,0.334297135098139,0.85373341116156,0.6516719148355598,0.8865484109386547,0.41679541873246473,0.8233318095032341,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
4,0,"{""leaf_size"": 60, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""uniform""}",0.780461497989402,0.9111510944266713,0.15555787617191127,0.16315629920245084,0.8565795958600295,0.5444191814799504,0.9634146341463414,0.12542372881355932,0.7710736468500443,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
4,1,"{""leaf_size"": 60, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""uniform""}",0.772465194503522,0.910594857313596,0.1561807878112226,0.17241290888787333,0.8532934131736527,0.5538787577115103,0.9478935698447893,0.1598639455782313,0.7758620689655172,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
4,2,"{""leaf_size"": 60, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""uniform""}",0.764233298640964,0.9057441005015432,0.15730885358602753,0.2083923697371659,0.851193499238192,0.5750674992835272,0.9290465631929047,0.22108843537414966,0.7853795688847235,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
4,mean,"{""leaf_size"": 60, ""n_neighbors"": 60, ""p"": 1, ""weights"": ""uniform""}",0.772386663711296,0.9091633507472702,0.1563491725230538,0.1813205259424967,0.8536888360906247,0.5577884794916627,0.9467849223946785,0.16879203658864675,0.7774384282334283,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
5,0,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""uniform""}",0.8048385884475177,0.9241238046730345,0.1480126984126984,0.2000116995861076,0.850632911392405,0.570716674809275,0.9312638580931264,0.21016949152542372,0.782851817334576,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline
