model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
rf_baseline,random_forest,all,rd,0.006262765377139307,0.00047179283759386304,0.012205124909240842,0.004115412521559324,0.005942359532101534,0.004137754259716697
rf_baseline,random_forest,all,rd_bt,0.006289286339639401,0.000528619946224534,0.01221823001611636,0.004060155773988265,0.005928943676476959,0.004093220194689843
