model_id,model_family,feature_set,protocol,rd_mean,rd_std,rd_bt_mean,rd_bt_std,delta_RMSE_bt_minus_rd_mean,delta_RMSE_bt_minus_rd_std
xgb_paper_bagging_sqrt,xgboost,all,extrapolation_grouped,0.013496876709112681,0.0039049857698653873,0.013519454558658054,0.004151616095299227,2.2577849545371738e-05,0.0006550796667183171
xgb_paper_bagging_sqrt,xgboost,all,interpolation_random,0.008022445622615166,0.000820973659260062,0.007935667783405804,0.0009426552732906738,-8.677783920936106e-05,0.0002539863750030309
