model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
mlp_paper_sqrt,mlp,all,rd,0.010217012591563813,0.001040531527538365,0.01823436140249198,0.006853940273342363,0.008017348810928167,0.007170913317110062
mlp_paper_sqrt,mlp,all,rd_bt,0.010846324808058663,0.0011817521286636237,0.01871665713324203,0.005610727281083002,0.007870332325183365,0.005790341187617117
