model_id,model_family,feature_set,protocol,rd_mean,rd_std,rd_bt_mean,rd_bt_std,delta_RMSE_bt_minus_rd_mean,delta_RMSE_bt_minus_rd_std
mlp_paper_sqrt,mlp,all,extrapolation_grouped,0.01823436140249198,0.006853940273342363,0.01871665713324203,0.005610727281083002,0.0004822957307500491,0.0024629431532143115
mlp_paper_sqrt,mlp,all,interpolation_random,0.010217012591563813,0.001040531527538365,0.010846324808058663,0.0011817521286636237,0.0006293122164948498,0.0011335438817032895
