split_id,protocol,seed,fold,model_id,model_family,feature_set,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,decision_tree_all,decision_tree,all,879,15,0.7080343122147376,0.8605377950220159,0.1732184726476566,0.23546831517572056,0.8777923784494087,0.5548144234579316,0.9852507374631269,0.12437810945273632,0.7914691943127962,0.0,0.8709055876685935,0.5,1.0,0.0,0.7713310580204779,0.3492376192891386,0.827426810477658,0.689550037423502,0.7920353982300885,0.5870646766169154,0.8661290322580645,0.3492376192891386,0.827426810477658,0.689550037423502,0.7920353982300885,0.5870646766169154,0.8661290322580645
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,decision_tree_all,decision_tree,all,901,83,0.8581115251530476,0.9420033730911548,0.15071348313253846,0.5486327918604111,0.8417618270799347,0.8115384615384615,0.7588235294117647,0.8642533936651584,0.945054945054945,0.38868373361973246,0.8754301445285616,0.6576923076923077,0.9352941176470588,0.38009049773755654,0.8227684346701164,0.5308855125473362,0.8290668868703551,0.8035067873303168,0.7382352941176471,0.8687782805429864,0.9453860640301318,0.5308855125473362,0.8290668868703551,0.8035067873303168,0.7382352941176471,0.8687782805429864,0.9453860640301318
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,decision_tree_all,decision_tree,all,901,83,0.8691143199361192,0.9483503512118896,0.14842324640482862,0.5130341622362193,0.83589329021827,0.7896493212669683,0.7602941176470588,0.8190045248868778,0.9281867145421903,0.38376248313091565,0.882703777335984,0.6209276018099548,0.9794117647058823,0.26244343891402716,0.8033775633293124,0.5480906930084202,0.8315352697095436,0.8140837104072398,0.736764705882353,0.8914027149321267,0.9542857142857143,0.5480906930084202,0.8315352697095436,0.8140837104072398,0.736764705882353,0.8914027149321267,0.9542857142857143
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,decision_tree_all,decision_tree,all,900,79,0.8390233174951186,0.9291762448817322,0.16424555720001777,0.4798267045776971,0.8096425602660017,0.7749052039531118,0.7172312223858616,0.832579185520362,0.9293893129770993,0.37099638176311595,0.8817345597897503,0.6049687123064929,0.9882179675994109,0.22171945701357465,0.7959667852906287,0.46821545169456114,0.801673640167364,0.7690141877528173,0.7054491899852725,0.832579185520362,0.9282945736434108,0.46821545169456114,0.801673640167364,0.7690141877528173,0.7054491899852725,0.832579185520362,0.9282945736434108
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,decision_tree_all,decision_tree,all,900,81,0.8203173418455407,0.9234152092096422,0.17069785767716444,0.46320972750946243,0.8166259168704156,0.7625900479144869,0.7378497790868925,0.7873303167420814,0.9142335766423357,0.23739418935824913,0.8668407310704961,0.5613525346696966,0.9779086892488954,0.14479638009049775,0.7784290738569754,0.4795606132344336,0.8036912751677853,0.7758015180695593,0.7054491899852725,0.8461538461538461,0.9337231968810916,0.4795606132344336,0.8036912751677853,0.7758015180695593,0.7054491899852725,0.8461538461538461,0.9337231968810916
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,decision_tree_all,decision_tree,all,900,82,0.8465070405640448,0.9374046735824573,0.1579447679181342,0.4894707541559405,0.8213114754098361,0.7784271519868852,0.7378497790868925,0.8190045248868778,0.9260628465804066,0.3597486887129353,0.8772635814889336,0.6241245110256632,0.9631811487481591,0.2850678733031674,0.8054187192118226,0.48816067693426113,0.7636039250669046,0.7834951585709621,0.6303387334315169,0.9366515837104072,0.9683257918552036,0.48816067693426113,0.7636039250669046,0.7834951585709621,0.6303387334315169,0.9366515837104072,0.9683257918552036
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,decision_tree_all,decision_tree,all,900,82,0.854557207498384,0.9400620492481838,0.15728928175394524,0.5195654576601736,0.8301886792452831,0.7956836977455535,0.7452135493372607,0.8461538461538461,0.937037037037037,0.402649763881098,0.8842809364548495,0.636066480517663,0.9734904270986745,0.2986425339366516,0.8100490196078431,0.5110272403265467,0.8017094017094017,0.7955870690861595,0.6907216494845361,0.9004524886877828,0.955193482688391,0.5110272403265467,0.8017094017094017,0.7955870690861595,0.6907216494845361,0.9004524886877828,0.955193482688391
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,decision_tree_all,decision_tree,all,875,18,0.5229773125984953,0.7809024351925337,0.241333207949548,0.08403717414053667,0.8641160949868074,0.5196433350182867,0.9689349112426036,0.07035175879396985,0.7797619047619048,0.0,0.8716956802063185,0.5,1.0,0.0,0.7725714285714286,0.07216412697370501,0.8511784511784511,0.5227320032113228,0.9349112426035503,0.11055276381909548,0.7812113720642769,0.07216412697370501,0.8511784511784511,0.5227320032113228,0.9349112426035503,0.11055276381909548,0.7812113720642769
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,decision_tree_all,decision_tree,all,1017,12,0.6628790809221724,0.8059977981796862,0.2635320310003632,0.1996679288926583,0.7184466019417476,0.6096844538140183,0.6535326086956522,0.5658362989323843,0.7976782752902156,0.04168096391526611,0.8381171067738232,0.5048207101965032,0.9918478260869565,0.017793594306049824,0.7256461232604374,0.1996679288926583,0.7184466019417476,0.6096844538140183,0.6535326086956522,0.5658362989323843,0.7976782752902156,0.1996679288926583,0.7184466019417476,0.6096844538140183,0.6535326086956522,0.5658362989323843,0.7976782752902156
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,decision_tree_all,decision_tree,all,863,19,0.7217913453878643,0.8814467634859805,0.2069884624380738,0.3749648763502683,0.7203703703703703,0.7216673430430927,0.5876132930513596,0.8557213930348259,0.930622009569378,0.0,0.8681967213114754,0.5,1.0,0.0,0.7670915411355735,0.3749648763502683,0.7203703703703703,0.7216673430430927,0.5876132930513596,0.8557213930348259,0.930622009569378,0.3749648763502683,0.7203703703703703,0.7216673430430927,0.5876132930513596,0.8557213930348259,0.930622009569378
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,decision_tree_all,decision_tree,all,844,19,0.6038327171836755,0.7835718345366103,0.23362453615889794,0.17507748492096337,0.843010752688172,0.5556205195993695,0.9438202247191011,0.167420814479638,0.7616580310880829,0.17507748492096337,0.843010752688172,0.5556205195993695,0.9438202247191011,0.167420814479638,0.7616580310880829,0.21473434758640417,0.8069073783359497,0.6025653130742357,0.8250401284109149,0.38009049773755654,0.7895545314900153,0.21473434758640417,0.8069073783359497,0.6025653130742357,0.8250401284109149,0.38009049773755654,0.7895545314900153
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,decision_tree_all,decision_tree,all,902,18,0.7391734849926356,0.8879876683453369,0.18866147495091135,0.39554616296408096,0.8246153846153846,0.7233063419240717,0.7668097281831188,0.6798029556650246,0.891846921797005,0.0,0.8732042473454091,0.5,1.0,0.0,0.7749445676274944,0.39554616296408096,0.8246153846153846,0.7233063419240717,0.7668097281831188,0.6798029556650246,0.891846921797005,0.39554616296408096,0.8246153846153846,0.7233063419240717,0.7668097281831188,0.6798029556650246,0.891846921797005
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,decision_tree_all,decision_tree,all,901,82,0.8499234761778015,0.9368985435645173,0.1603661883164199,0.5091489459230937,0.7937877480586712,0.7952488687782806,0.6764705882352942,0.9140271493212669,0.9603340292275574,0.33865123162906374,0.8739946380697051,0.617420814479638,0.9588235294117647,0.27601809954751133,0.8029556650246306,0.5091489459230937,0.7937877480586712,0.7952488687782806,0.6764705882352942,0.9140271493212669,0.9603340292275574,0.5091489459230937,0.7937877480586712,0.7952488687782806,0.6764705882352942,0.9140271493212669,0.9603340292275574
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,decision_tree_all,decision_tree,all,901,79,0.8471519829651317,0.9365856168069983,0.16096337221398155,0.4480521647959332,0.8416988416988417,0.7423642533936652,0.8014705882352942,0.6832579185520362,0.8861788617886179,0.4128047413806078,0.8756983240223464,0.6782239819004525,0.9220588235294118,0.4343891402714932,0.8337765957446809,0.5116787675720647,0.8303425774877651,0.790554298642534,0.7485294117647059,0.832579185520362,0.9322344322344323,0.5116787675720647,0.8303425774877651,0.790554298642534,0.7485294117647059,0.832579185520362,0.9322344322344323
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,decision_tree_all,decision_tree,all,900,80,0.820194057004245,0.9224849796422702,0.16270899458178814,0.47967791027712947,0.8132231404958677,0.7740622022004677,0.7245949926362297,0.8235294117647058,0.9265536723163842,0.272917963537597,0.8688200395517469,0.5802950839336527,0.9705449189985272,0.19004524886877827,0.7863961813842482,0.47967791027712947,0.8132231404958677,0.7740622022004677,0.7245949926362297,0.8235294117647058,0.9265536723163842,0.47967791027712947,0.8132231404958677,0.7740622022004677,0.7245949926362297,0.8235294117647058,0.9265536723163842
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,decision_tree_all,decision_tree,all,900,81,0.8469068832925716,0.9344300194016102,0.15934083002968785,0.48539407605174306,0.7819287576020851,0.7815959056104599,0.6627393225331369,0.9004524886877828,0.9533898305084746,0.4105634513558859,0.8820722563053851,0.657431410311944,0.9528718703976435,0.36199095022624433,0.8210659898477157,0.48539407605174306,0.7819287576020851,0.7815959056104599,0.6627393225331369,0.9004524886877828,0.9533898305084746,0.48539407605174306,0.7819287576020851,0.7815959056104599,0.6627393225331369,0.9004524886877828,0.9533898305084746
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,decision_tree_all,decision_tree,all,900,78,0.8526979388107345,0.9410342862341416,0.15245056340204333,0.5154791502565867,0.8387096774193549,0.7901558720236708,0.7658321060382917,0.8144796380090498,0.9269162210338681,0.374286181085062,0.881063122923588,0.6194396870564245,0.9764359351988218,0.26244343891402716,0.8026634382566586,0.5134219802133373,0.8228476821192053,0.7935811913980501,0.7319587628865979,0.8552036199095022,0.9395085066162571,0.5134219802133373,0.8228476821192053,0.7935811913980501,0.7319587628865979,0.8552036199095022,0.9395085066162571
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,decision_tree_all,decision_tree,all,900,86,0.8826528232228658,0.9543325875823788,0.14081741230683212,0.5298309528029608,0.8380797396257119,0.8000486475319708,0.7584683357879234,0.8416289592760181,0.9363636363636364,0.42121392565576,0.8843537414965986,0.6596405413870544,0.9572901325478645,0.36199095022624433,0.8217446270543616,0.5433861389035458,0.8189509306260575,0.8134200547784538,0.7128129602356407,0.9140271493212669,0.9622266401590457,0.5433861389035458,0.8189509306260575,0.8134200547784538,0.7128129602356407,0.9140271493212669,0.9622266401590457
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,decision_tree_all,decision_tree,all,859,15,0.46346737481031874,0.743506487082009,0.2251025217349652,0.13301879215488577,0.8255813953488372,0.5584559939301973,0.8619119878603946,0.255,0.7921896792189679,0.0,0.8682476943346509,0.5,1.0,0.0,0.7671711292200233,0.13301879215488577,0.8255813953488372,0.5584559939301973,0.8619119878603946,0.255,0.7921896792189679,0.13301879215488577,0.8255813953488372,0.5584559939301973,0.8619119878603946,0.255,0.7921896792189679
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,decision_tree_all,decision_tree,all,901,17,0.6082182592338763,0.8209045594459679,0.20240998694837883,0.2515454161776724,0.8616010854816825,0.6088744367809388,0.8981612446958982,0.31958762886597936,0.8279009126466753,0.0,0.8793532338308457,0.5,1.0,0.0,0.7846836847946725,0.251926379562441,0.8606390210740993,0.6100373292115663,0.8953323903818954,0.3247422680412371,0.8285340314136126,0.251926379562441,0.8606390210740993,0.6100373292115663,0.8953323903818954,0.3247422680412371,0.8285340314136126
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,decision_tree_all,decision_tree,all,1020,15,0.7067921388804241,0.84164412468801,0.2559260969471544,0.359379336853412,0.7704918032786885,0.6983152670758783,0.6977058029689609,0.6989247311827957,0.8602329450915142,0.0,0.8415672913117547,0.5,1.0,0.0,0.7264705882352941,0.3028960555967607,0.7158555729984302,0.669699476151089,0.6153846153846154,0.7240143369175627,0.8555347091932458,0.3028960555967607,0.7158555729984302,0.669699476151089,0.6153846153846154,0.7240143369175627,0.8555347091932458
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,decision_tree_all,decision_tree,all,846,20,0.5978616032529771,0.7746326999616998,0.230749875316222,0.3643230130500541,0.8556231003039514,0.6610441475457449,0.8993610223642172,0.42272727272727273,0.8159420289855073,0.0,0.8505434782608695,0.5,1.0,0.0,0.7399527186761229,-0.042610246577104265,0.49266247379454925,0.4763360441475457,0.3753993610223642,0.5772727272727273,0.7164634146341463,-0.042610246577104265,0.49266247379454925,0.4763360441475457,0.3753993610223642,0.5772727272727273,0.7164634146341463
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,decision_tree_all,decision_tree,all,875,19,0.7420280884487322,0.8803919422535852,0.17655531970632823,0.42879099997813197,0.8142031379025598,0.7420778906627963,0.7435897435897436,0.7405660377358491,0.8996350364963503,0.16104951920353475,0.8598256203890007,0.5423710122655738,0.9668174962292609,0.1179245283018868,0.7741545893719807,0.42879099997813197,0.8142031379025598,0.7420778906627963,0.7435897435897436,0.7405660377358491,0.8996350364963503,0.42879099997813197,0.8142031379025598,0.7420778906627963,0.7435897435897436,0.7405660377358491,0.8996350364963503
lopo__seed-42__fold-0,lopo,42,0,decision_tree_all,decision_tree,all,10,1,,,0.028699469678365196,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-1,lopo,42,1,decision_tree_all,decision_tree,all,18,1,,,0.0011126075759355382,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-2,lopo,42,2,decision_tree_all,decision_tree,all,74,1,0.7357142857142858,0.9707004964147822,0.050907855317620154,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459
lopo__seed-42__fold-3,lopo,42,3,decision_tree_all,decision_tree,all,8,1,,,0.003817408399041831,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-4,lopo,42,4,decision_tree_all,decision_tree,all,20,1,,,0.1765227999079782,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.8235294117647058,0.7,0.7,,1.0,0.0,0.8235294117647058,0.7,0.7,,1.0
lopo__seed-42__fold-5,lopo,42,5,decision_tree_all,decision_tree,all,18,1,0.5,0.3888888888888889,0.4137358472286107,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889
lopo__seed-42__fold-6,lopo,42,6,decision_tree_all,decision_tree,all,22,1,0.1,0.5943434343434344,0.3203174590445548,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818
lopo__seed-42__fold-7,lopo,42,7,decision_tree_all,decision_tree,all,24,1,,,0.4377515113286699,0.0,0.5454545454545454,0.375,0.375,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.5454545454545454,0.375,0.375,,1.0,0.0,0.5454545454545454,0.375,0.375,,1.0
lopo__seed-42__fold-8,lopo,42,8,decision_tree_all,decision_tree,all,35,1,0.4487179487179488,0.7231856378915202,0.2631270793472971,-0.10090091909944687,0.8333333333333334,0.4807692307692308,0.9615384615384616,0.0,0.7352941176470589,0.0,0.8524590163934426,0.5,1.0,0.0,0.7428571428571429,-0.10090091909944687,0.8333333333333334,0.4807692307692308,0.9615384615384616,0.0,0.7352941176470589,-0.10090091909944687,0.8333333333333334,0.4807692307692308,0.9615384615384616,0.0,0.7352941176470589
lopo__seed-42__fold-9,lopo,42,9,decision_tree_all,decision_tree,all,5,1,0.5,0.6,0.35882394000930473,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6
lopo__seed-42__fold-10,lopo,42,10,decision_tree_all,decision_tree,all,20,1,,,0.0025435956402124864,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-11,lopo,42,11,decision_tree_all,decision_tree,all,39,1,0.5,0.41025641025641024,0.4051764368880313,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024
lopo__seed-42__fold-12,lopo,42,12,decision_tree_all,decision_tree,all,13,1,0.8,0.9094017094017094,0.27663817636106336,0.36514837167011077,0.5714285714285714,0.7,0.4,1.0,1.0,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.36514837167011077,0.5714285714285714,0.7,0.4,1.0,1.0,0.36514837167011077,0.5714285714285714,0.7,0.4,1.0,1.0
lopo__seed-42__fold-13,lopo,42,13,decision_tree_all,decision_tree,all,4,1,,,0.05228253827302108,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-14,lopo,42,14,decision_tree_all,decision_tree,all,8,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-15,lopo,42,15,decision_tree_all,decision_tree,all,21,1,,,0.008589211446552327,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-16,lopo,42,16,decision_tree_all,decision_tree,all,33,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-17,lopo,42,17,decision_tree_all,decision_tree,all,26,1,0.868421052631579,0.9291497975708501,0.19237042293470635,0.6556100681071857,0.8484848484848485,0.868421052631579,0.7368421052631579,1.0,1.0,0.6556100681071857,0.8484848484848485,0.868421052631579,0.7368421052631579,1.0,1.0,0.6556100681071857,0.8484848484848485,0.868421052631579,0.7368421052631579,1.0,1.0,0.6556100681071857,0.8484848484848485,0.868421052631579,0.7368421052631579,1.0,1.0
lopo__seed-42__fold-18,lopo,42,18,decision_tree_all,decision_tree,all,6,1,,,0.0524196373732442,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-19,lopo,42,19,decision_tree_all,decision_tree,all,91,1,,,0.019187706701801865,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-20,lopo,42,20,decision_tree_all,decision_tree,all,9,1,,,0.09529560232818989,0.0,0.9411764705882353,0.8888888888888888,0.8888888888888888,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9411764705882353,0.8888888888888888,0.8888888888888888,,1.0,0.0,0.9411764705882353,0.8888888888888888,0.8888888888888888,,1.0
lopo__seed-42__fold-21,lopo,42,21,decision_tree_all,decision_tree,all,83,1,0.6230769230769231,0.9627743669392115,0.2291015064511634,0.18711607761437338,0.736,0.6948717948717948,0.5897435897435898,0.8,0.9787234042553191,0.0,0.968944099378882,0.5,1.0,0.0,0.9397590361445783,0.18711607761437338,0.736,0.6948717948717948,0.5897435897435898,0.8,0.9787234042553191,0.18711607761437338,0.736,0.6948717948717948,0.5897435897435898,0.8,0.9787234042553191
lopo__seed-42__fold-22,lopo,42,22,decision_tree_all,decision_tree,all,1,1,,,0.051945774400169654,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
