split_id,protocol,seed,repeat,augmentation,model_id,model_family,feature_set,n_train_rows,n_test_rows,n_train_papers,n_test_papers,R2,RMSE,MAE,MAPE,MBE,NRMSE,cv_R2,cv_RMSE,cv_MAE,cv_MAPE,cv_MBE,cv_NRMSE,selected_hyperparameters
interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rd,knn_distance_inverse,knn,all,2024,507,65,60,0.617968843008702,0.01042095016641425,0.004123784164553395,134.46918235122033,4.8951817413355894e-05,1.2203194183151151,0.72696869220389,0.008787361144784107,0.0037392707073881995,122.95131839670084,0.00013974115284544336,1.0029306848045345,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rd_bt,knn_distance_inverse,knn,all,3024,507,65,60,0.6449456293853799,0.010046281862548148,0.0037214877430262043,98.48216656799688,-0.0003793406593406593,1.1764448196140722,0.72696869220389,0.008787361144784107,0.0037392707073881995,122.95131839670084,0.00013974115284544336,1.0029306848045345,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-42__repeat-1,extrapolation_grouped,42,1,rd,knn_distance_inverse,knn,all,2005,526,52,14,-0.01939711504351327,0.012048544744213864,0.005946002988241802,123.14312172075306,-0.0010803541952051836,1.5185397502914846,-2.934671092013166,0.016583502783943826,0.006550242952712393,330.49461476129096,-0.0013134017856853864,2.1751201134315137,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}"
extrapolation_grouped__seed-42__repeat-1,extrapolation_grouped,42,1,rd_bt,knn_distance_inverse,knn,all,3005,526,52,14,-0.4114546373036587,0.014177392312640971,0.0070891135196685115,198.86287388855598,0.00011959188255653884,1.7868493033203188,-2.934671092013166,0.016583502783943826,0.006550242952712393,330.49461476129096,-0.0013134017856853864,2.1751201134315137,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}"
interpolation_random__seed-43__repeat-2,interpolation_random,43,2,rd,knn_distance_inverse,knn,all,2024,507,65,61,0.7591433970699619,0.008293810317952894,0.0032459171597633138,45.99805201506004,-0.0005674030243261012,0.9584919812362076,0.7073624371262074,0.0092025601136403,0.003593563969359899,99.37919619682341,-0.0001671869331377581,1.0333200505446039,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-43__repeat-2,interpolation_random,43,2,rd_bt,knn_distance_inverse,knn,all,3024,507,65,61,0.7223702049374806,0.008904465520291492,0.0032387902695595002,42.19831908386417,-0.0001810782380013149,1.0290636596690692,0.7073624371262074,0.0092025601136403,0.003593563969359899,99.37919619682341,-0.0001671869331377581,1.0333200505446039,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-43__repeat-2,extrapolation_grouped,43,2,rd,knn_distance_inverse,knn,all,1954,577,52,14,0.5707234609446283,0.01179426078545568,0.005239787958175064,175.01658830673182,1.6427855841811165e-05,1.3760038484433779,0.3600797901927562,0.012416493217800518,0.005677270031625686,288.41760384495933,-0.0012475090974117678,1.454386109825507,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
extrapolation_grouped__seed-43__repeat-2,extrapolation_grouped,43,2,rd_bt,knn_distance_inverse,knn,all,2954,577,52,14,0.5499938869351391,0.012075673331793558,0.0053066737194810655,182.2298334805411,6.406185724561198e-05,1.4088354734010593,0.3600797901927562,0.012416493217800518,0.005677270031625686,288.41760384495933,-0.0012475090974117678,1.454386109825507,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
interpolation_random__seed-44__repeat-3,interpolation_random,44,3,rd,knn_distance_inverse,knn,all,2024,507,66,61,0.7302454150022228,0.009133054416334609,0.0035839842209072974,98.17384600398069,0.0003875739644970414,1.0013469462119415,0.7047116049493581,0.009005136392960173,0.0036338585665974003,88.74763667770569,-4.428398321313616e-05,1.0456057954169053,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-44__repeat-3,interpolation_random,44,3,rd_bt,knn_distance_inverse,knn,all,3024,507,66,61,0.7297417112827944,0.009141577363146391,0.0034419460880999344,111.59282177423235,0.00017932938856015792,1.0022814010365446,0.7047116049493581,0.009005136392960173,0.0036338585665974003,88.74763667770569,-4.428398321313616e-05,1.0456057954169053,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-44__repeat-3,extrapolation_grouped,44,3,rd,knn_distance_inverse,knn,all,1910,621,52,14,-0.004425005718278419,0.014721555316830559,0.006606892109500805,226.56488819578598,-0.003585721953837896,1.7408953952495778,-0.5381678421325974,0.013501540971532805,0.005597710643790177,590.442091184804,-0.0008669486471836683,1.7373948224912248,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-44__repeat-3,extrapolation_grouped,44,3,rd_bt,knn_distance_inverse,knn,all,2910,621,52,14,0.1303829697558706,0.013698056563078433,0.0062506548577563065,183.66791224834634,-0.002295174449812131,1.61986169812291,-0.5381678421325974,0.013501540971532805,0.005597710643790177,590.442091184804,-0.0008669486471836683,1.7373948224912248,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-45__repeat-4,interpolation_random,45,4,rd,knn_distance_inverse,knn,all,2024,507,66,62,0.7525640543244972,0.009019800765616363,0.0035704076265614727,86.81838229383617,-7.435239973701502e-05,1.0017083413287136,0.7444205115309116,0.008543620843197361,0.0035846475369759197,85.51428290382643,8.44430957910605e-05,0.9741303850055824,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-45__repeat-4,interpolation_random,45,4,rd_bt,knn_distance_inverse,knn,all,3024,507,66,62,0.7873732678674735,0.008361313004611072,0.003112767915844839,84.70486507431889,-0.00035959237343852717,0.9285789341497519,0.7444205115309116,0.008543620843197361,0.0035846475369759197,85.51428290382643,8.44430957910605e-05,0.9741303850055824,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-45__repeat-4,extrapolation_grouped,45,4,rd,knn_distance_inverse,knn,all,1998,533,52,14,-0.8996552912352835,0.020583968791541965,0.009783946216385241,759.4497525413307,0.0009387679799874925,1.9327874522173192,0.2881495014917255,0.013860705478446986,0.005647915745652198,203.05902933937563,-0.0018845511097944183,1.7463421117625935,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-45__repeat-4,extrapolation_grouped,45,4,rd_bt,knn_distance_inverse,knn,all,2998,533,52,14,0.28462402395904784,0.012631615271917368,0.006477879924953096,689.7172296298022,-0.0003829706066291434,1.1860796985288111,0.2881495014917255,0.013860705478446986,0.005647915745652198,203.05902933937563,-0.0018845511097944183,1.7463421117625935,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-46__repeat-5,interpolation_random,46,5,rd,knn_distance_inverse,knn,all,2024,507,66,58,0.6222291312209909,0.010943225462565143,0.004248517892364047,156.99686078398835,0.0005940123978585513,1.221363636458211,0.7123742419879706,0.008809310393716263,0.0036785599263100916,114.09727515669269,-2.380410533116806e-05,1.0172086921220753,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-46__repeat-5,interpolation_random,46,5,rd_bt,knn_distance_inverse,knn,all,3024,507,66,58,0.7167735114660572,0.009475410821504462,0.0038612651451112993,150.30569464141405,-0.0001591462383770078,1.0575421531318268,0.7123742419879706,0.008809310393716263,0.0036785599263100916,114.09727515669269,-2.380410533116806e-05,1.0172086921220753,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-46__repeat-5,extrapolation_grouped,46,5,rd,knn_distance_inverse,knn,all,2001,530,52,14,0.5246752959108281,0.00969321421954789,0.00497812129380054,449.25502534703384,-0.0014015175202156335,1.0882485037197893,0.35943459422041685,0.01387122378124391,0.005985417201754348,245.82903051489137,-0.0021626850426935632,1.5505930281166485,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-46__repeat-5,extrapolation_grouped,46,5,rd_bt,knn_distance_inverse,knn,all,3001,530,52,14,0.45319013437059785,0.010396586906989897,0.005347164420485176,641.9001639564365,-0.0011800970350404312,1.167215527178581,0.35943459422041685,0.01387122378124391,0.005985417201754348,245.82903051489137,-0.0021626850426935632,1.5505930281166485,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-47__repeat-6,interpolation_random,47,6,rd,knn_distance_inverse,knn,all,2024,507,66,60,0.8078145329796034,0.008332068859963862,0.003177065088757396,81.2459066968595,-0.0007031163708086786,0.8913240253030282,0.6192822675364491,0.010166418293921214,0.003970810006111722,112.77673792317265,-0.00025441845006722894,1.1766239989924991,"{""n_neighbors"": 5, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-47__repeat-6,interpolation_random,47,6,rd_bt,knn_distance_inverse,knn,all,3024,507,66,60,0.8165690821396935,0.0081400832851726,0.0031820236686390534,62.243192434013984,-0.0003336765285996055,0.8707863463424868,0.6192822675364491,0.010166418293921214,0.003970810006111722,112.77673792317265,-0.00025441845006722894,1.1766239989924991,"{""n_neighbors"": 5, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-47__repeat-6,extrapolation_grouped,47,6,rd,knn_distance_inverse,knn,all,2109,422,52,14,0.5751818852871401,0.012057409805793281,0.005612869457563831,495.36780568716756,-0.0010152795056976942,1.3991560721008305,0.3781774576538646,0.012836264534767,0.006013300902022593,402.64086339832573,-0.0017881269129181403,1.4239055855325415,"{""n_neighbors"": 21, ""p"": 2, ""weights"": ""distance""}"
extrapolation_grouped__seed-47__repeat-6,extrapolation_grouped,47,6,rd_bt,knn_distance_inverse,knn,all,3109,422,52,14,0.5553719660522617,0.012335334450409286,0.006133561292509709,510.49784389058226,0.00020494875414193978,1.4314067760550175,0.3781774576538646,0.012836264534767,0.006013300902022593,402.64086339832573,-0.0017881269129181403,1.4239055855325415,"{""n_neighbors"": 21, ""p"": 2, ""weights"": ""distance""}"
interpolation_random__seed-48__repeat-7,interpolation_random,48,7,rd,knn_distance_inverse,knn,all,2024,507,66,62,0.7514739477556491,0.009279860125280617,0.0033871794871794874,47.51695111712091,-0.0004951742274819198,1.0175285225088395,0.6816766025133602,0.009438023572358036,0.0036628713115756024,88.98220951973379,5.455368129405529e-05,1.08020308947836,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-48__repeat-7,interpolation_random,48,7,rd_bt,knn_distance_inverse,knn,all,3024,507,66,62,0.7596489928607975,0.009125957516431686,0.0033026166995397768,108.26861117992553,0.0002492833662064431,1.000653236450843,0.6816766025133602,0.009438023572358036,0.0036628713115756024,88.98220951973379,5.455368129405529e-05,1.08020308947836,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-48__repeat-7,extrapolation_grouped,48,7,rd,knn_distance_inverse,knn,all,1950,581,52,14,0.12212455329879202,0.019009243497750242,0.006899682441103446,462.22434766251854,-0.0010639109285025185,2.3040786231470127,0.20012857332551465,0.012942298682537027,0.006238465750460581,348.67839046798935,-0.0025561635665132497,1.4860539320473614,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
extrapolation_grouped__seed-48__repeat-7,extrapolation_grouped,48,7,rd_bt,knn_distance_inverse,knn,all,2950,581,52,14,0.10263648838972272,0.019219079611612386,0.007235476802409838,502.95273669345715,-0.0011703066784280651,2.329512507686985,0.20012857332551465,0.012942298682537027,0.006238465750460581,348.67839046798935,-0.0025561635665132497,1.4860539320473614,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
interpolation_random__seed-49__repeat-8,interpolation_random,49,8,rd,knn_distance_inverse,knn,all,2024,507,66,60,0.7504296923401577,0.010252013522344155,0.0038702310510002817,167.6529882870349,-0.0012593998309382926,1.0520461673568928,0.7104871118088809,0.008602506582348768,0.0036709741613843924,154.94032076048364,-3.931173276057768e-06,1.0084928314920254,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
interpolation_random__seed-49__repeat-8,interpolation_random,49,8,rd_bt,knn_distance_inverse,knn,all,3024,507,66,60,0.7633254769487109,0.009983629794273119,0.003742961397576782,115.23813751341305,-0.0013467934629473094,1.0245050339119648,0.7104871118088809,0.008602506582348768,0.0036709741613843924,154.94032076048364,-3.931173276057768e-06,1.0084928314920254,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}"
extrapolation_grouped__seed-49__repeat-8,extrapolation_grouped,49,8,rd,knn_distance_inverse,knn,all,1964,567,52,14,0.030426135296218404,0.021975985178136957,0.007305284940185123,653.456035376786,-0.004249576593045667,2.638642770532743,0.0697819033203011,0.010371373098313059,0.005606233935104987,367.0514429177712,-0.001016135352122341,1.21125385688004,"{""n_neighbors"": 21, ""p"": 1, ""weights"": ""distance""}"
extrapolation_grouped__seed-49__repeat-8,extrapolation_grouped,49,8,rd_bt,knn_distance_inverse,knn,all,2964,567,52,14,0.04982075910623163,0.021755079378889097,0.007360233207215545,890.3952000578558,-0.0037756157481679746,2.6121187496331464,0.0697819033203011,0.010371373098313059,0.005606233935104987,367.0514429177712,-0.001016135352122341,1.21125385688004,"{""n_neighbors"": 21, ""p"": 1, ""weights"": ""distance""}"
interpolation_random__seed-50__repeat-9,interpolation_random,50,9,rd,knn_distance_inverse,knn,all,2024,507,66,61,0.6691266902129362,0.009589630617592323,0.003674850383967873,84.90699538530494,0.0007524258452694369,1.1430425044538057,0.7594070275101567,0.008367568513286398,0.0033866555089846636,102.06467453908215,0.00022518549556869408,0.9376926436640088,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
interpolation_random__seed-50__repeat-9,interpolation_random,50,9,rd_bt,knn_distance_inverse,knn,all,3024,507,66,61,0.7342162579702702,0.008594788951217408,0.003406404811475704,75.13637515922086,0.0006478353408750334,1.0244616794758272,0.7594070275101567,0.008367568513286398,0.0033866555089846636,102.06467453908215,0.00022518549556869408,0.9376926436640088,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}"
