model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
mlp_paper_inverse,mlp,all,rd_bt,0.011425110514049788,0.0025664364265506486,0.02031918882957128,0.008952837715252336,0.008894078315521494,0.009599542314185605
mlp_paper_inverse,mlp,all,rd,0.01085659868053486,0.0014116756453134178,0.024285675320187123,0.01196755826796776,0.013429076639652263,0.011569311720759255
