model_id,protocol,metric,estimate,ci_low,ci_high,confidence_level,iterations,resampling_unit,repeat_aggregation
xgb_all_class_paper_weighted,extrapolation_grouped,roc_auc,0.7305872226574783,0.6739052887888755,0.7884447474738884,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_class_paper_weighted,extrapolation_grouped,pr_auc,0.8893237670468941,0.8377222639797005,0.9350289060716438,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_class_paper_weighted,extrapolation_grouped,brier,0.18765293818178092,0.14297264765610557,0.22157168944418554,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_class_paper_weighted,interpolation_holdout,roc_auc,0.9111604053661913,0.8988924953651651,0.9233335179982641,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_class_paper_weighted,interpolation_holdout,pr_auc,0.9697630981190262,0.9641717963746337,0.9751384258042187,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_class_paper_weighted,interpolation_holdout,brier,0.11483885252715301,0.10555686804904031,0.12423218164458052,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_class_paper_weighted,interpolation_stratified,roc_auc,0.9165446173032954,0.9083241467518548,0.9247882525988582,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_class_paper_weighted,interpolation_stratified,pr_auc,0.9726696517012929,0.9690306520901968,0.9759207436880665,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_class_paper_weighted,interpolation_stratified,brier,0.10983605533319933,0.10376200220438914,0.11605176520874833,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_class_paper_weighted,lopo,roc_auc,0.7011882491512507,0.6511154050846335,0.7540892651711265,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_class_paper_weighted,lopo,pr_auc,0.8765530075274631,0.8299470988059976,0.9250639812844472,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_class_paper_weighted,lopo,brier,0.19293334615011645,0.14859012643773686,0.22672299990504252,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,extrapolation_grouped,roc_auc,0.5130439590894798,0.4418349994745975,0.5579040625970437,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,extrapolation_grouped,pr_auc,0.756515705429655,0.6960617503498893,0.8196290332587798,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,extrapolation_grouped,brier,0.7071380134604873,0.6490428298214889,0.7752996945461399,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,interpolation_holdout,roc_auc,0.4999966517109758,0.49758458923613186,0.501823708206687,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,interpolation_holdout,pr_auc,0.7514821953163295,0.7335439588198711,0.7688039361763961,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,interpolation_holdout,brier,0.7497715851985804,0.7318410232981726,0.7685044540884811,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,interpolation_stratified,roc_auc,0.4471066572864536,0.43354417692963204,0.46035289743623786,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,interpolation_stratified,pr_auc,0.736785464177213,0.7230461771951415,0.7500472282403332,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,interpolation_stratified,brier,0.7196022682363273,0.7074556948640524,0.7322368037901533,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,lopo,roc_auc,0.47387677278032714,0.4313596022424755,0.4998931815919412,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,lopo,pr_auc,0.7501512335433964,0.6913099087547907,0.8243696258914769,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_focal_class_paper_weighted,lopo,brier,0.750124686365208,0.687756516477615,0.8215250457473143,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_unweighted,extrapolation_grouped,roc_auc,0.7277158648183383,0.6728538765617876,0.7819625436041294,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_unweighted,extrapolation_grouped,pr_auc,0.8849392225509258,0.834847590939464,0.9333552722940995,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_unweighted,extrapolation_grouped,brier,0.17401050880340285,0.1297272037746851,0.20901618459258312,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_unweighted,interpolation_holdout,roc_auc,0.9132530860063841,0.9010706793685369,0.9244066643154246,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_unweighted,interpolation_holdout,pr_auc,0.9714388620174002,0.9661943721027292,0.9759694923406488,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_unweighted,interpolation_holdout,brier,0.1030500259197687,0.09522722733264355,0.11046392917481959,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_unweighted,interpolation_stratified,roc_auc,0.9158722798714484,0.9068567353369574,0.9238009084506409,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_unweighted,interpolation_stratified,pr_auc,0.9722760184415288,0.9688827467787637,0.97545291294055,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_unweighted,interpolation_stratified,brier,0.1009042611197636,0.0954253643005737,0.10607217880797455,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_all_unweighted,lopo,roc_auc,0.683710273998156,0.6219016809779833,0.7482863092343411,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_unweighted,lopo,pr_auc,0.8570913402049087,0.7981402095434966,0.9220415754218793,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_all_unweighted,lopo,brier,0.19351369579706956,0.14444211264729967,0.23254772324380107,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,extrapolation_grouped,roc_auc,0.7197135037760687,0.6631031944198933,0.7872881139605886,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,extrapolation_grouped,pr_auc,0.8634827336663431,0.7986763541356356,0.9269303928923337,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,extrapolation_grouped,brier,0.17851865068742856,0.1397019144580865,0.20955189403725702,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,interpolation_holdout,roc_auc,0.8941884863501417,0.8800154659605123,0.9080290874745368,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,interpolation_holdout,pr_auc,0.9636794208617072,0.9567465268811096,0.9699213871021307,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,interpolation_holdout,brier,0.12622392881235805,0.11759036048799512,0.1352058902285608,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,interpolation_stratified,roc_auc,0.9000203859744496,0.8905855878808651,0.9091581123445376,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,interpolation_stratified,pr_auc,0.9661080232025884,0.961728948621882,0.9703445328648477,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,interpolation_stratified,brier,0.1205515398880428,0.11398124028724155,0.126882356469839,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,lopo,roc_auc,0.6885425493926844,0.623488843309288,0.7713128638977527,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,lopo,pr_auc,0.849194953234299,0.7844517628957905,0.927267520380594,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_class_paper_weighted_monotone_o2,lopo,brier,0.19156476893761035,0.1476131233849181,0.22621118692333525,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,extrapolation_grouped,roc_auc,0.40716746878147836,0.33136155582415644,0.4658358451156818,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,extrapolation_grouped,pr_auc,0.722257814741763,0.6638910823440296,0.803353758190968,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,extrapolation_grouped,brier,0.689128749026129,0.6177181287775377,0.7794228373632004,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,interpolation_holdout,roc_auc,0.4959893077970491,0.490132453255913,0.5010626617649571,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,interpolation_holdout,pr_auc,0.7493122279737705,0.7302867237463773,0.7675448767600247,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,interpolation_holdout,brier,0.7510278659974489,0.7327546820937388,0.7688442199810734,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,interpolation_stratified,roc_auc,0.45001958652447116,0.43732691443766986,0.4622075362765363,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,interpolation_stratified,pr_auc,0.7390133763501662,0.7254110107789499,0.7520050888144391,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,interpolation_stratified,brier,0.7384767151945315,0.7260348227802076,0.7505524191300119,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,lopo,roc_auc,0.49664897217381115,0.4897008448984671,0.49971885890675316,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,lopo,pr_auc,0.7535984770297517,0.6916344823476813,0.8301467366719772,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_focal_class_paper_weighted,lopo,brier,0.7547871991859221,0.6923755832926279,0.8284979578732065,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_paper_bagging,extrapolation_grouped,roc_auc,0.7238960928214722,0.659962339583115,0.7985277667521105,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_paper_bagging,extrapolation_grouped,pr_auc,0.877289734346202,0.8083151581847077,0.9383564088206301,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_paper_bagging,extrapolation_grouped,brier,0.17167830284097862,0.13550145314642306,0.20032685842697615,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_paper_bagging,interpolation_holdout,roc_auc,0.8644009910935512,0.8489741487746644,0.8803530765358949,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_paper_bagging,interpolation_holdout,pr_auc,0.9531950996753416,0.9455105992223305,0.9604198029252088,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_paper_bagging,interpolation_holdout,brier,0.1276755285146378,0.1190258792327826,0.1359601605779532,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_paper_bagging,interpolation_stratified,roc_auc,0.8801092848120493,0.8699911402438417,0.889982612700533,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_paper_bagging,interpolation_stratified,pr_auc,0.9608491159666935,0.9563757405851046,0.9651983260494617,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_paper_bagging,interpolation_stratified,brier,0.11961579313725958,0.11466809609805373,0.124753325215284,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_paper_bagging,lopo,roc_auc,0.7056049437986665,0.6501381481914619,0.7788412149951349,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_paper_bagging,lopo,pr_auc,0.8664793799402447,0.803687068271193,0.9383003145533116,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_paper_bagging,lopo,brier,0.17674099908905838,0.1426812815817758,0.20219488985762613,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_unweighted,extrapolation_grouped,roc_auc,0.7301275389198897,0.673123175289113,0.795668609449297,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_unweighted,extrapolation_grouped,pr_auc,0.877212913343826,0.8189443635671632,0.9338092277118226,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_unweighted,extrapolation_grouped,brier,0.16993126538522,0.12561299326038056,0.20691940466782813,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_unweighted,interpolation_holdout,roc_auc,0.8959474541842452,0.8816120637868858,0.9093203643316137,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_unweighted,interpolation_holdout,pr_auc,0.963483156334624,0.956875164473902,0.9696208067127668,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_unweighted,interpolation_holdout,brier,0.11251706320456524,0.10415132703812208,0.12137416225986769,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_unweighted,interpolation_stratified,roc_auc,0.9014042338870856,0.8925657223857458,0.9101904248198561,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_unweighted,interpolation_stratified,pr_auc,0.966866991462344,0.9626243024249737,0.9708521472606039,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_unweighted,interpolation_stratified,brier,0.10942043525535448,0.10363355207957613,0.11529425007541413,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_physics_unweighted,lopo,roc_auc,0.6936293163636752,0.6193201468910475,0.7863013487777475,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_unweighted,lopo,pr_auc,0.8454324055645936,0.7615256394043185,0.9360318131352189,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_physics_unweighted,lopo,brier,0.17586041934609895,0.1288774103483311,0.22235258410345912,0.95,2000,canonical_paper,mean probability per row_id before resampling
