configuration_id,inner_fold,parameters,R2,RMSE,MAE,MAPE,MBE,NRMSE,n,split_id,protocol,seed,repeat,model_id
0,0,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 500}",0.8754998819817853,0.0059476144631842665,0.002800870208188292,141.49055554789985,0.00011609555196851593,0.659016354480736,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
0,1,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 500}",0.6928042746509684,0.008898446733804964,0.003695553435186028,157.93519770235983,0.0008121459484058735,1.07383663844646,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
0,2,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 500}",0.5877571821055421,0.012509560173205047,0.0037478538338769547,203.88205215506073,-0.0010106401327461248,1.3509316291445022,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
0,3,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 500}",0.7452934488813427,0.009285715027663621,0.0035222335747842675,101.83251031981113,0.0002297083659731516,0.992626551991809,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
0,4,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 500}",0.787732550389205,0.007178652076495212,0.0030747421105113072,177.7568379632781,-7.893135309260975e-06,0.8715464623076148,404.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
0,mean,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 500}",0.7378174676017687,0.008763997694870622,0.0033682506325093697,156.57943073768192,2.7883319658431043e-05,0.9895915272742244,404.8,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
1,0,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 100}",0.9213704002171197,0.004726622956099539,0.0022397213211755363,113.711188258098,7.379160440506107e-05,0.5237262517291671,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
1,1,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 100}",0.7376067810995238,0.008223996648058686,0.002944417168601374,144.89368213358628,0.00033964966534367005,0.9924461177698224,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
1,2,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 100}",0.6855981328253787,0.010924663021100161,0.003073517250133424,153.71979544148334,-0.0012337330363872776,1.1797755163735948,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
1,3,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 100}",0.8169994328665886,0.007870847746874745,0.002873967810756555,78.07869759851587,0.00029962587039886976,0.8413797361815613,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_sqrt
