configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,split_id,protocol,seed,fold,model_id
10,2,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7859499953179137,0.9170034679990842,0.21007407407407408,0.38309580588974246,0.737953795379538,0.7223991010394231,0.6176795580110497,0.8271186440677966,0.9163934426229509,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
10,mean,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""uniform""}",0.7909198617062071,0.9191046025511159,0.2015753086419753,0.3970805606547289,0.7558554984196912,0.7299715475313381,0.644331426666504,0.8156116683961719,0.914841126337593,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
11,0,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 2, ""weights"": ""uniform""}",0.754353065729603,0.8987827408876631,0.20680486111111107,0.3584377444998108,0.7435233160621761,0.7079335045276389,0.6335540838852097,0.782312925170068,0.8996865203761756,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
11,1,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 2, ""weights"": ""uniform""}",0.7624534132409401,0.9059842385368707,0.2072162037037037,0.3856010032316348,0.7572440437862202,0.7231669631988014,0.6497237569060773,0.7966101694915254,0.9074074074074074,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
11,2,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 2, ""weights"": ""uniform""}",0.745522989043918,0.8927712067724661,0.21585486111111113,0.340696771857356,0.7375243033052495,0.697415488341605,0.6287292817679558,0.7661016949152543,0.8918495297805643,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
11,mean,"{""leaf_size"": 30, ""n_neighbors"": 60, ""p"": 2, ""weights"": ""uniform""}",0.7541098226714871,0.8991793953989999,0.20995864197530864,0.3615785065296005,0.7460972210512153,0.7095053186893484,0.6373357075197476,0.7816749298589492,0.8996478191880491,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
12,0,"{""leaf_size"": 15, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7950398702527369,0.9178121090255968,0.20175925925925928,0.3861013124033528,0.7602564102564102,0.7235211965580934,0.6545253863134658,0.7925170068027211,0.9067278287461774,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
12,1,"{""leaf_size"": 15, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.8111414926491246,0.9243318645389242,0.18776748971193416,0.44446064227625476,0.7821086261980831,0.7567656147579361,0.6762430939226519,0.8372881355932204,0.9272727272727272,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
12,2,"{""leaf_size"": 15, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7908025095982771,0.9175194739018264,0.20929012345679013,0.38615921577703616,0.7503250975292588,0.7238692761494522,0.6375690607734806,0.8101694915254237,0.9115323854660348,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
12,mean,"{""leaf_size"": 15, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7989946241667129,0.9198878158221158,0.19960562414266117,0.4055737234855479,0.7642300446612508,0.7347186958218273,0.6561125136698661,0.8133248779737884,0.9151776471616465,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
13,0,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.7838859605652415,0.912409344187667,0.19830842697420412,0.4071671519746291,0.7888198757763976,0.7330945623282425,0.7008830022075055,0.7653061224489796,0.9019886363636364,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
13,1,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.7940500046820863,0.9131117670353215,0.19301684249238782,0.41309035755381324,0.7977873386601106,0.7348347223522802,0.7171270718232045,0.752542372881356,0.8988919667590027,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
13,2,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.7923869276149452,0.9156991935556362,0.19950675934118983,0.3927504194662097,0.7713742875237493,0.7262945968723664,0.6729281767955801,0.7796610169491526,0.9035608308605341,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
13,mean,"{""leaf_size"": 60, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""distance""}",0.7901076309540911,0.9137401015928749,0.19694400960259392,0.40433597633155066,0.7859938339867525,0.7314079605176298,0.6969794169420966,0.7658365040931626,0.901480477994391,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
14,0,"{""leaf_size"": 15, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",0.7806835758585995,0.9169916796699066,0.21004149245490644,0.3628490766062081,0.7863247863247863,0.705748524575393,0.7108167770419426,0.7006802721088435,0.8797814207650273,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
