split_id,protocol,seed,fold,model_id,model_family,feature_set,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,knn_all,knn,all,901,83,0.835154378493479,0.9393048646801204,0.17605623381428043,0.4719045744354041,0.7549194991055456,0.7740950226244344,0.6205882352941177,0.9276018099547512,0.9634703196347032,0.19997319049666276,0.8588390501319261,0.5601244343891403,0.9573529411764706,0.16289592760180996,0.7787081339712919,0.4719045744354041,0.7549194991055456,0.7740950226244344,0.6205882352941177,0.9276018099547512,0.9634703196347032,0.4719045744354041,0.7549194991055456,0.7740950226244344,0.6205882352941177,0.9276018099547512,0.9634703196347032
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,knn_all,knn,all,900,79,0.8081921111029662,0.9218609582650164,0.19445816186556927,0.43938575701996463,0.7426008968609865,0.7550863327091344,0.6097201767304861,0.9004524886877828,0.9495412844036697,0.31464549345092785,0.8721704394141145,0.6022364536615598,0.9646539027982327,0.2398190045248869,0.795868772782503,0.43938575701996463,0.7426008968609865,0.7550863327091344,0.6097201767304861,0.9004524886877828,0.9495412844036697,0.43938575701996463,0.7426008968609865,0.7550863327091344,0.6097201767304861,0.9004524886877828,0.9495412844036697
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,knn_all,knn,all,900,81,0.8266548490926903,0.9304991858307735,0.18443072702331964,0.43763963783755694,0.7495559502664298,0.7541900185926869,0.6215022091310751,0.8868778280542986,0.9440715883668904,0.3054162478065699,0.8708388814913449,0.5992376331976089,0.9631811487481591,0.23529411764705882,0.7946537059538274,0.43763963783755694,0.7495559502664298,0.7541900185926869,0.6215022091310751,0.8868778280542986,0.9440715883668904,0.43763963783755694,0.7495559502664298,0.7541900185926869,0.6215022091310751,0.8868778280542986,0.9440715883668904
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,knn_all,knn,all,900,82,0.8272512811627426,0.9344631784432669,0.17168395061728398,0.46219223701366596,0.7753686036426712,0.7680745573407792,0.658321060382916,0.8778280542986425,0.9430379746835443,0.2177386367336248,0.8674388674388674,0.5415669836530964,0.9926362297496318,0.09049773755656108,0.7702857142857142,0.46219223701366596,0.7753686036426712,0.7680745573407792,0.658321060382916,0.8778280542986425,0.9430379746835443,0.46219223701366596,0.7753686036426712,0.7680745573407792,0.658321060382916,0.8778280542986425,0.9430379746835443
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,knn_all,knn,all,900,82,0.8186613265448924,0.9303575460308792,0.187119341563786,0.4491241447059786,0.7672188317349607,0.7606574747266075,0.6480117820324006,0.8733031674208145,0.9401709401709402,0.2500407739404222,0.8628495339547271,0.5812447104139039,0.9543446244477173,0.2081447963800905,0.787363304981774,0.4491241447059786,0.7672188317349607,0.7606574747266075,0.6480117820324006,0.8733031674208145,0.9401709401709402,0.4491241447059786,0.7672188317349607,0.7606574747266075,0.6480117820324006,0.8733031674208145,0.9401709401709402
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,knn_all,knn,all,875,18,0.5488648865629925,0.7954903981736925,0.26256027540762544,0.031863330105903295,0.8174157303370787,0.5133879456453867,0.8609467455621301,0.1658291457286432,0.7780748663101604,0.0,0.8716956802063185,0.5,1.0,0.0,0.7725714285714286,0.031863330105903295,0.8174157303370787,0.5133879456453867,0.8609467455621301,0.1658291457286432,0.7780748663101604,0.031863330105903295,0.8174157303370787,0.5133879456453867,0.8609467455621301,0.1658291457286432,0.7780748663101604
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,knn_all,knn,all,1017,12,0.5581458881324461,0.7626875605033856,0.30943084962103234,0.07934794381802365,0.6844444444444444,0.5433960622002166,0.6277173913043478,0.45907473309608543,0.752442996742671,0.0,0.8397033656588705,0.5,1.0,0.0,0.7236971484759095,0.08416134752242205,0.670196671709531,0.5465026883800093,0.6019021739130435,0.49110320284697506,0.7559726962457338,0.08416134752242205,0.670196671709531,0.5465026883800093,0.6019021739130435,0.49110320284697506,0.7559726962457338
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,knn_all,knn,all,863,19,0.7076625933775232,0.8790750700735213,0.18727753984336146,0.20872302914941268,0.6082677165354331,0.6214433872931415,0.46676737160120846,0.7761194029850746,0.8728813559322034,0.17554679390313507,0.8727752142386289,0.5199004975124378,1.0,0.03980099502487562,0.7742690058479532,0.3137925232046325,0.7335701598579041,0.6850678631014113,0.6238670694864048,0.746268656716418,0.8900862068965517,0.3137925232046325,0.7335701598579041,0.6850678631014113,0.6238670694864048,0.746268656716418,0.8900862068965517
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,knn_all,knn,all,844,19,0.5937552203249492,0.7732477279408625,0.31016271530800194,0.14874535628709992,0.6885245901639344,0.5839137729421933,0.6067415730337079,0.5610859728506787,0.7957894736842105,0.0,0.8493524199045671,0.5,1.0,0.0,0.7381516587677726,0.14874535628709992,0.6885245901639344,0.5839137729421933,0.6067415730337079,0.5610859728506787,0.7957894736842105,0.14874535628709992,0.6885245901639344,0.5839137729421933,0.6067415730337079,0.5610859728506787,0.7957894736842105
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,knn_all,knn,all,902,18,0.5284819270315793,0.7828628087225249,0.2712374261986586,0.0754233578308092,0.6419965576592083,0.5451348513358281,0.5336194563662375,0.5566502463054187,0.8056155507559395,0.0,0.8732042473454091,0.5,1.0,0.0,0.7749445676274944,0.0754233578308092,0.6419965576592083,0.5451348513358281,0.5336194563662375,0.5566502463054187,0.8056155507559395,0.0754233578308092,0.6419965576592083,0.5451348513358281,0.5336194563662375,0.5566502463054187,0.8056155507559395
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,knn_all,knn,all,901,82,0.8361225712004259,0.9360996346133605,0.17515517737493322,0.48707640506343824,0.7969413763806287,0.7815045248868778,0.6897058823529412,0.8733031674208145,0.9436619718309859,0.269933345455894,0.8695081967213115,0.575735294117647,0.975,0.17647058823529413,0.7846153846153846,0.488174103872793,0.7692307692307693,0.7836538461538461,0.6397058823529411,0.9276018099547512,0.9645232815964523,0.488174103872793,0.7692307692307693,0.7836538461538461,0.6397058823529411,0.9276018099547512,0.9645232815964523
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,knn_all,knn,all,901,79,0.8238088900718659,0.935840541756013,0.19362890494596854,0.4325325953253195,0.8267716535433071,0.7389705882352942,0.7720588235294118,0.7058823529411765,0.8898305084745762,0.25972870006358034,0.8598382749326146,0.593552036199095,0.9382352941176471,0.248868778280543,0.7935323383084577,0.4537670864185256,0.7956448911222781,0.7610294117647058,0.6985294117647058,0.8235294117647058,0.9241245136186771,0.4537670864185256,0.7956448911222781,0.7610294117647058,0.6985294117647058,0.8235294117647058,0.9241245136186771
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,knn_all,knn,all,900,80,0.8316728753357012,0.9335319700722593,0.1753360768175583,0.46181213513365865,0.8049792531120332,0.764382676147382,0.7142857142857143,0.8144796380090498,0.9220532319391636,0.2959124303359273,0.872870249017038,0.5809248362310824,0.9808541973490427,0.18099547511312217,0.7863046044864227,0.46751149290968047,0.7796024200518582,0.7710200654409265,0.6642120765832106,0.8778280542986425,0.9435146443514645,0.46751149290968047,0.7796024200518582,0.7710200654409265,0.6642120765832106,0.8778280542986425,0.9435146443514645
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,knn_all,knn,all,900,81,0.8149594492832819,0.9290870852967823,0.18096296296296296,0.43926701368613896,0.7912824811399832,0.7525473313829893,0.695139911634757,0.8099547511312217,0.9182879377431906,0.2524055316624981,0.8697342838626053,0.5574574000892982,0.9882179675994109,0.12669683257918551,0.7766203703703703,0.43926701368613896,0.7912824811399832,0.7525473313829893,0.695139911634757,0.8099547511312217,0.9182879377431906,0.43926701368613896,0.7912824811399832,0.7525473313829893,0.695139911634757,0.8099547511312217,0.9182879377431906
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,knn_all,knn,all,900,78,0.8415423266848373,0.9386689589440811,0.1723045267489712,0.458313428807197,0.8006672226855713,0.7629632344611119,0.7069219440353461,0.8190045248868778,0.9230769230769231,0.25914217062297046,0.8680236375574524,0.5727180642280703,0.9734904270986745,0.17194570135746606,0.783175355450237,0.458313428807197,0.8006672226855713,0.7629632344611119,0.7069219440353461,0.8190045248868778,0.9230769230769231,0.458313428807197,0.8006672226855713,0.7629632344611119,0.7069219440353461,0.8190045248868778,0.9230769230769231
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,knn_all,knn,all,900,86,0.831339673061929,0.9355666201177051,0.16849382716049383,0.44362839788512903,0.7794871794871795,0.7566024030547984,0.6715758468335787,0.8416289592760181,0.9287169042769857,0.2162801046521788,0.8675623800383877,0.5332002745586736,0.9985272459499264,0.06787330316742081,0.7669683257918553,0.44362839788512903,0.7794871794871795,0.7566024030547984,0.6715758468335787,0.8416289592760181,0.9287169042769857,0.44362839788512903,0.7794871794871795,0.7566024030547984,0.6715758468335787,0.8416289592760181,0.9287169042769857
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,knn_all,knn,all,859,15,0.687875569044006,0.8759497561643497,0.21278299828051334,0.22588105384621618,0.6559546313799622,0.633277693474962,0.5265553869499241,0.74,0.8696741854636592,0.17599807711800772,0.8728476821192053,0.52,1.0,0.04,0.7743830787309048,0.22588105384621618,0.6559546313799622,0.633277693474962,0.5265553869499241,0.74,0.8696741854636592,0.22588105384621618,0.6559546313799622,0.633277693474962,0.5265553869499241,0.74,0.8696741854636592
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,knn_all,knn,all,901,17,0.5409600606599688,0.8327410120972181,0.23548815511092616,0.08001062611257079,0.5567010309278351,0.5476712987940915,0.4200848656294201,0.6752577319587629,0.825,0.18068749873949927,0.88375,0.520618556701031,1.0,0.041237113402061855,0.7917133258678611,0.08001062611257079,0.5567010309278351,0.5476712987940915,0.4200848656294201,0.6752577319587629,0.825,0.08001062611257079,0.5567010309278351,0.5476712987940915,0.4200848656294201,0.6752577319587629,0.825
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,knn_all,knn,all,1020,15,0.7456817533218212,0.9008919185547366,0.18641441876004652,0.3868763349720971,0.6614173228346457,0.7120499760567672,0.5101214574898786,0.9139784946236559,0.9402985074626866,0.0,0.8415672913117547,0.5,1.0,0.0,0.7264705882352941,0.3879057018654669,0.6892464013547841,0.7154890949458013,0.5492577597840755,0.8817204301075269,0.925,0.3879057018654669,0.6892464013547841,0.7154890949458013,0.5492577597840755,0.8817204301075269,0.925
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,knn_all,knn,all,846,20,0.7029697937844903,0.874516058474865,0.21561532032992284,0.21546756320132635,0.7471958584987057,0.6185739180946849,0.6916932907348243,0.5454545454545454,0.8123827392120075,-0.020393690278421965,0.849762066621346,0.4992012779552716,0.9984025559105432,0.0,0.7396449704142012,0.21546756320132635,0.7471958584987057,0.6185739180946849,0.6916932907348243,0.5454545454545454,0.8123827392120075,0.21546756320132635,0.7471958584987057,0.6185739180946849,0.6916932907348243,0.5454545454545454,0.8123827392120075
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,knn_all,knn,all,875,19,0.5750946242067219,0.7926073116444379,0.2605547917912744,0.13135146253845392,0.555667001003009,0.5744649819289109,0.4177978883861237,0.7311320754716981,0.8293413173652695,0.06898536246377632,0.8621815806662312,0.5071715188252369,0.995475113122172,0.018867924528301886,0.7603686635944701,0.13837461351604952,0.5803921568627451,0.5793598281112154,0.4464555052790347,0.7122641509433962,0.8291316526610645,0.13837461351604952,0.5803921568627451,0.5793598281112154,0.4464555052790347,0.7122641509433962,0.8291316526610645
lopo__seed-42__fold-0,lopo,42,0,knn_all,knn,all,10,1,,,1.0106934782209428e-06,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-1,lopo,42,1,knn_all,knn,all,18,1,,,0.024654842082104216,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-2,lopo,42,2,knn_all,knn,all,74,1,0.6071428571428571,0.9573987426968326,0.051571571556028976,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.2538767161214243,0.9645390070921985,0.6107142857142858,0.9714285714285714,0.25,0.9577464788732394,0.2538767161214243,0.9645390070921985,0.6107142857142858,0.9714285714285714,0.25,0.9577464788732394
lopo__seed-42__fold-3,lopo,42,3,knn_all,knn,all,8,1,,,0.0008575235983653234,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-4,lopo,42,4,knn_all,knn,all,20,1,,,0.07511546557129711,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-5,lopo,42,5,knn_all,knn,all,18,1,0.7077922077922078,0.6150793650793651,0.4751206726515533,0.19347649748797374,0.5833333333333334,0.5454545454545454,1.0,0.09090909090909091,0.4117647058823529,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.19347649748797374,0.5833333333333334,0.5454545454545454,1.0,0.09090909090909091,0.4117647058823529,0.19347649748797374,0.5833333333333334,0.5454545454545454,1.0,0.09090909090909091,0.4117647058823529
lopo__seed-42__fold-6,lopo,42,6,knn_all,knn,all,22,1,0.9523809523809524,0.9833333333333334,0.13905065958285204,0.5163977794943223,0.6956521739130435,0.7666666666666666,0.5333333333333333,1.0,1.0,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.5163977794943223,0.6956521739130435,0.7666666666666666,0.5333333333333333,1.0,1.0,0.5163977794943223,0.6956521739130435,0.7666666666666666,0.5333333333333333,1.0,1.0
lopo__seed-42__fold-7,lopo,42,7,knn_all,knn,all,24,1,,,0.2832631382373734,0.0,0.08,0.041666666666666664,0.041666666666666664,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.08,0.041666666666666664,0.041666666666666664,,1.0,0.0,0.08,0.041666666666666664,0.041666666666666664,,1.0
lopo__seed-42__fold-8,lopo,42,8,knn_all,knn,all,35,1,0.4636752136752137,0.7995272829451939,0.4172201187389666,0.10090091909944687,0.07407407407407407,0.5192307692307693,0.038461538461538464,1.0,1.0,0.0,0.8524590163934426,0.5,1.0,0.0,0.7428571428571429,0.14484136487558028,0.14285714285714285,0.5384615384615384,0.07692307692307693,1.0,1.0,0.14484136487558028,0.14285714285714285,0.5384615384615384,0.07692307692307693,1.0,1.0
lopo__seed-42__fold-9,lopo,42,9,knn_all,knn,all,5,1,0.6666666666666666,0.7555555555555555,0.301373642988051,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6
lopo__seed-42__fold-10,lopo,42,10,knn_all,knn,all,20,1,,,0.0012875573005730833,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-11,lopo,42,11,knn_all,knn,all,39,1,0.5054347826086957,0.42573212330671595,0.4160183676742024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024
lopo__seed-42__fold-12,lopo,42,12,knn_all,knn,all,13,1,0.9,0.9697979797979798,0.19269996829786534,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693
lopo__seed-42__fold-13,lopo,42,13,knn_all,knn,all,4,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-14,lopo,42,14,knn_all,knn,all,8,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-15,lopo,42,15,knn_all,knn,all,21,1,,,0.00930716588999764,0.0,0.7647058823529411,0.6190476190476191,0.6190476190476191,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-16,lopo,42,16,knn_all,knn,all,33,1,,,0.004743943217165179,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-17,lopo,42,17,knn_all,knn,all,26,1,0.8646616541353384,0.9573214683265268,0.17477111570238998,0.0,0.0,0.5,0.0,1.0,,0.0,0.8444444444444444,0.5,1.0,0.0,0.7307692307692307,0.47985743496869654,0.6896551724137931,0.763157894736842,0.5263157894736842,1.0,1.0,0.47985743496869654,0.6896551724137931,0.763157894736842,0.5263157894736842,1.0,1.0
lopo__seed-42__fold-18,lopo,42,18,knn_all,knn,all,6,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-19,lopo,42,19,knn_all,knn,all,91,1,,,0.0004879834578469367,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-20,lopo,42,20,knn_all,knn,all,9,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-21,lopo,42,21,knn_all,knn,all,83,1,0.7256410256410256,0.9803653603281031,0.14602459194375378,0.07740686264967085,0.8345323741007195,0.5717948717948718,0.7435897435897436,0.4,0.9508196721311475,0.0,0.968944099378882,0.5,1.0,0.0,0.9397590361445783,0.07740686264967085,0.8345323741007195,0.5717948717948718,0.7435897435897436,0.4,0.9508196721311475,0.07740686264967085,0.8345323741007195,0.5717948717948718,0.7435897435897436,0.4,0.9508196721311475
lopo__seed-42__fold-22,lopo,42,22,knn_all,knn,all,1,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-23,lopo,42,23,knn_all,knn,all,29,1,,,0.018152412655867874,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
