split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-55,lopo,42,55,mlp_all,0.7332746386528015,8.356236662621086e-07,0.7332746386528015,0.7332746386528015
lopo__seed-42__fold-56,lopo,42,56,mlp_all,0.6345211267471313,5.951513950039995e-15,0.6570026874542236,0.6570026874542236
lopo__seed-42__fold-57,lopo,42,57,mlp_all,0.6138098835945129,0.0,0.7824988961219788,0.7824988961219788
lopo__seed-42__fold-58,lopo,42,58,mlp_all,0.4601815938949585,1.7623235635255696e-06,0.9089181423187256,0.9089181423187256
lopo__seed-42__fold-59,lopo,42,59,mlp_all,0.46207869052886963,1.0203367537542363e-06,0.7561023831367493,0.7561023831367493
lopo__seed-42__fold-60,lopo,42,60,mlp_all,0.6754594445228577,0.01952294446527958,0.6754594445228577,0.6754594445228577
lopo__seed-42__fold-61,lopo,42,61,mlp_all,0.6178469657897949,1.3544408261623175e-07,0.6178469657897949,0.6178469657897949
lopo__seed-42__fold-62,lopo,42,62,mlp_all,0.43689948320388794,0.021546198055148125,0.43689948320388794,0.43689948320388794
lopo__seed-42__fold-63,lopo,42,63,mlp_all,0.46203741431236267,4.989337461518313e-16,0.46339109539985657,0.46339109539985657
lopo__seed-42__fold-64,lopo,42,64,mlp_all,0.5624188780784607,0.007145227864384651,0.5624188780784607,0.5624188780784607
lopo__seed-42__fold-65,lopo,42,65,mlp_all,0.3417610824108124,0.021788639947772026,0.8698645830154419,0.8698645830154419
lopo__seed-42__fold-66,lopo,42,66,mlp_all,0.7304450869560242,4.748279547328593e-09,0.7315977215766907,0.7315977215766907
lopo__seed-42__fold-67,lopo,42,67,mlp_all,0.6243408918380737,2.1966293672903703e-08,0.6243408918380737,0.6243408918380737
lopo__seed-42__fold-68,lopo,42,68,mlp_all,0.45956656336784363,0.0,0.901100218296051,0.901100218296051
lopo__seed-42__fold-69,lopo,42,69,mlp_all,0.6282506585121155,0.018557624891400337,0.6282506585121155,0.6282506585121155
