configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,split_id,protocol,seed,fold,model_id
0,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0.8419249598294063,0.9447692934094003,0.1608230322599411,0.4704276242163049,0.8279181708784596,0.7640446907239717,0.7593818984547461,0.7687074829931972,0.91005291005291,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
0,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0.8342166869557075,0.939153765323815,0.17383696138858795,0.47313347482126555,0.8072364316905801,0.7710178855698099,0.7149171270718232,0.8271186440677966,0.9269340974212035,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
0,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0.8202397228204887,0.9373067643467572,0.17457915842533112,0.46550391826484744,0.8020050125313283,0.7671504822548927,0.7071823204419889,0.8271186440677966,0.9261939218523878,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
0,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0.8321271232018675,0.9404099410266576,0.16974638402462006,0.469688339100806,0.8123865383667894,0.7674043528495581,0.7271604486561861,0.8076482570429301,0.9210603097755005,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
1,0,"{""activation"": ""tanh"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0001}",0.6723280923848568,0.8574103599701979,0.2417616993188858,0.0,0.8603988603988604,0.5,1.0,0.0,0.755,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
1,1,"{""activation"": ""tanh"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0001}",0.6303455379717202,0.8470974536109341,0.24631932377815247,0.0,0.8598574821852731,0.5,1.0,0.0,0.7541666666666667,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
1,2,"{""activation"": ""tanh"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0001}",0.6791534787901489,0.8713045626855187,0.24418705701828003,0.0,0.8598574821852731,0.5,1.0,0.0,0.7541666666666667,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
1,mean,"{""activation"": ""tanh"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0001}",0.660609036382242,0.8586041254222169,0.24408936003843942,0.0,0.8600379415898022,0.5,1.0,0.0,0.7544444444444446,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
2,0,"{""activation"": ""tanh"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0001}",0.7797694132840773,0.9145327819727621,0.1887122392654419,0.37491564739230115,0.7872470876762723,0.7131481731765554,0.7086092715231788,0.717687074829932,0.8855172413793103,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
2,1,"{""activation"": ""tanh"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0001}",0.7951381215469613,0.9241626961042974,0.18596641719341278,0.4209970236207177,0.8002458512599877,0.7393295252364454,0.7193370165745856,0.7593220338983051,0.9016620498614959,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
2,2,"{""activation"": ""tanh"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0001}",0.768081281018822,0.9130135716778949,0.19189783930778503,0.3512059608231711,0.7834045149481391,0.6987639292068546,0.7093922651933702,0.688135593220339,0.8746594005449592,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
2,mean,"{""activation"": ""tanh"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0001}",0.7809962719499536,0.9172363499183182,0.18885883192221323,0.38237287727873,0.7902991512947998,0.7170805425399518,0.7124461844303781,0.7217149006495255,0.8872795639285885,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
3,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}",0.8521177786788005,0.9482023224672838,0.15663915872573853,0.48661281861570055,0.8361244019138756,0.7718160111726811,0.7715231788079471,0.7721088435374149,0.912532637075718,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
3,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}",0.8481000093641727,0.9431401805298222,0.1608741730451584,0.5059862106746258,0.834445118253487,0.7851952430002809,0.7602209944751381,0.8101694915254237,0.9247311827956989,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
3,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}",0.8373536848019479,0.9443333194290662,0.17722810804843903,0.4859058916810383,0.8144009931719429,0.7776851765146549,0.7248618784530386,0.8305084745762712,0.9291784702549575,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
3,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}",0.8458571576149737,0.9452252741420574,0.16491381327311197,0.4928349736571216,0.8283235044464351,0.7782321435625389,0.7522020172453746,0.8042622698797034,0.9221474300421247,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
4,0,"{""activation"": ""tanh"", ""alpha"": 1e-06, ""batch_size"": 64, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.003}",0.869306663062576,0.95632648246916,0.15496066212654114,0.5383175175768026,0.8633177570093458,0.7938910663603189,0.8156732891832229,0.7721088435374149,0.9168734491315137,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
4,1,"{""activation"": ""tanh"", ""alpha"": 1e-06, ""batch_size"": 64, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.003}",0.8579923213784062,0.9477659133840406,0.17127349972724915,0.537845140983605,0.8407565588773642,0.8043917969847364,0.7613259668508288,0.847457627118644,0.9386920980926431,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
4,2,"{""activation"": ""tanh"", ""alpha"": 1e-06, ""batch_size"": 64, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.003}",0.8551643412304523,0.9474807919832214,0.1757323145866394,0.5254249874374114,0.832,0.7989043917969847,0.7469613259668508,0.8508474576271187,0.9388888888888889,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
4,mean,"{""activation"": ""tanh"", ""alpha"": 1e-06, ""batch_size"": 64, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.003}",0.8608211085571448,0.950524395945474,0.16732215881347656,0.5338625486659397,0.84535810529557,0.7990624183806799,0.774653527333634,0.8234713094277258,0.9314848120376819,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
5,0,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",0.8180816476701055,0.9335333903856504,0.17435228824615479,0.45758531382179707,0.808641975308642,0.7611388926431499,0.7229580573951435,0.7993197278911565,0.9173669467787114,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
5,1,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",0.8172937540968255,0.9337268497342337,0.1789010614156723,0.4466193188485562,0.7901390644753477,0.7571682741829759,0.6906077348066298,0.823728813559322,0.9231905465288035,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
5,2,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",0.8009495271092799,0.9288199724821461,0.17938189208507538,0.4044115019461999,0.7890818858560794,0.7310422324187658,0.7027624309392265,0.7593220338983051,0.8995756718528995,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
5,mean,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",0.8121083096254037,0.93202673753401,0.1775450805823008,0.43620537820551775,0.7959543085466897,0.7497831330816306,0.7054427410469999,0.7941235251162612,0.9133777217201381,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
6,0,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.01}",0.8215430763917047,0.9364945936263229,0.18788659572601318,0.48623618225085613,0.7787958115183246,0.7824480785691761,0.6567328918322296,0.9081632653061225,0.9565916398713826,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
6,1,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.01}",0.8118850079595468,0.9320430381806958,0.16347277164459229,0.4287803304390383,0.8142340168878166,0.7407247869650716,0.7458563535911602,0.735593220338983,0.896414342629482,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
6,2,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.01}",0.7950650810000937,0.9252491611460654,0.18815617263317108,0.3730099062543929,0.7631746031746032,0.7150950463526548,0.6640883977900552,0.7661016949152543,0.8970149253731343,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
6,mean,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.01}",0.8094977217837817,0.9312622643176947,0.1798385133345922,0.4293421396480957,0.7854014771935814,0.7460893039623008,0.688892547737815,0.8032860601867866,0.9166736359579998,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
7,0,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 16, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.01}",0.5072813893769428,0.757449530507824,0.21569330990314484,0.0,0.8603988603988604,0.5,1.0,0.0,0.755,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
7,1,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 16, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.01}",0.3169191871898118,0.6790600001505586,0.22455114126205444,0.0,0.8598574821852731,0.5,1.0,0.0,0.7541666666666667,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
7,2,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 16, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.01}",0.5,0.7541666666666667,0.22370554506778717,0.0,0.8598574821852731,0.5,1.0,0.0,0.7541666666666667,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
7,mean,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 16, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.01}",0.4414001921889182,0.7302253991083498,0.22131666541099548,0.0,0.8600379415898022,0.5,1.0,0.0,0.7544444444444446,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
8,0,"{""activation"": ""tanh"", ""alpha"": 0.1, ""batch_size"": 16, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.7502872009731045,0.9002663433835356,0.2061241865158081,0.30393739582420276,0.7842669845053635,0.6692571068162365,0.7262693156732892,0.6122448979591837,0.8523316062176166,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
8,1,"{""activation"": ""tanh"", ""alpha"": 0.1, ""batch_size"": 16, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.7549283640790336,0.9055851597677447,0.20994453132152557,0.34438200982501826,0.7743526510480888,0.6961138683397321,0.6939226519337016,0.6983050847457627,0.8758716875871687,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
8,2,"{""activation"": ""tanh"", ""alpha"": 0.1, ""batch_size"": 16, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.7357411742672536,0.8951714705397987,0.19974124431610107,0.27958895217955887,0.8167597765363128,0.6428504541623747,0.8077348066298342,0.47796610169491527,0.8259887005649718,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
8,mean,"{""activation"": ""tanh"", ""alpha"": 0.1, ""batch_size"": 16, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}",0.7469855797731305,0.9003409912303596,0.20526998738447824,0.30930278594292665,0.7917931373632551,0.6694071431061145,0.7426422580789417,0.5961720281332872,0.8513973314565857,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
9,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 64, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.003}",0.854051223138262,0.9496716015965283,0.1445295363664627,0.4952246140625699,0.8600917431192661,0.7642474208226337,0.8278145695364238,0.7006802721088435,0.8949880668257757,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
9,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 64, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.003}",0.847021256671973,0.9410379788038099,0.16086730360984802,0.496964533800311,0.8278388278388278,0.7813652963760652,0.7491712707182321,0.8135593220338984,0.9249658935879945,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
9,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 64, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.003}",0.8291768892218372,0.940188537041609,0.18044701218605042,0.4810420130865615,0.8025236593059937,0.7768049442831726,0.7027624309392265,0.8508474576271187,0.9352941176470588,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
9,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 64, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.003}",0.843416456344024,0.9436327058139824,0.16194795072078705,0.49107705364981413,0.8301514100880292,0.7741392204939572,0.7599160903979608,0.7883623505899536,0.9184160260202763,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
10,0,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001}",0.8495404784430329,0.9469719146986642,0.15369096398353577,0.4766740383733844,0.8390532544378698,0.7637293327927197,0.782560706401766,0.7448979591836735,0.9043367346938775,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
10,1,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001}",0.8469070137653341,0.9423787543927139,0.1658332794904709,0.49164736096889555,0.8233128834355828,0.7791928083153854,0.7414364640883978,0.8169491525423729,0.9255172413793104,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
10,2,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001}",0.8391590972937542,0.9436803893378615,0.17536985874176025,0.4957420671971264,0.8112852664576803,0.7845772076037082,0.7149171270718232,0.8542372881355932,0.9376811594202898,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
10,mean,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001}",0.8452021965007072,0.94434368614308,0.16496470073858896,0.48802115551313546,0.8245504681103776,0.775833116237271,0.7463047658539956,0.8053614666205465,0.9225117118311593,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
11,0,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",0.8359932273130002,0.9427424680681021,0.1651904284954071,0.4637118822112728,0.822746521476104,0.7613303599585529,0.7505518763796909,0.7721088435374149,0.9103078982597055,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
11,1,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",0.8340181664949902,0.9394316764904083,0.17182321846485138,0.46503458017942173,0.812807881773399,0.7646408839779006,0.7292817679558011,0.8,0.9179415855354659,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
11,2,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",0.8270418578518588,0.938985084810875,0.17439846694469452,0.4544450664288769,0.8044692737430168,0.7597059649779943,0.7160220994475138,0.8033898305084746,0.9178470254957507,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
11,mean,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",0.8323510838866164,0.9403864097897952,0.17047070463498434,0.4610638429398571,0.8133412256641733,0.7618924029714825,0.7319519145943353,0.7918328913486299,0.915365503096974,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
12,0,"{""activation"": ""tanh"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.003}",0.8416171104203272,0.9445532898687294,0.15887409448623657,0.519198900891245,0.8311847759361571,0.7953890165337658,0.7472406181015453,0.8435374149659864,0.9363762102351314,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
12,1,"{""activation"": ""tanh"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.003}",0.8188407154227924,0.934850259247646,0.1701715886592865,0.42925191043195465,0.8132930513595166,0.7413147298436183,0.7436464088397791,0.7389830508474576,0.8973333333333333,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
12,2,"{""activation"": ""tanh"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.003}",0.8204831913100478,0.934827857454597,0.17803075909614563,0.4467826211914187,0.7854869509866327,0.7578331304429253,0.6817679558011049,0.8338983050847457,0.9264264264264265,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
12,mean,"{""activation"": ""tanh"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.003}",0.8269803390510558,0.9380771355236575,0.1690254807472229,0.4650778108382061,0.8099882594274354,0.7648456256067698,0.7242183275808097,0.8054729236327299,0.9200453233316304,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
13,0,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",0.8568350077337779,0.9481100579245301,0.1409997045993805,0.4755816597860031,0.8525345622119815,0.7553272964815065,0.8167770419426048,0.6938775510204082,0.891566265060241,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
13,1,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",0.8510216312388801,0.9433486514171842,0.15974682569503784,0.5091881716493649,0.8340425531914893,0.7874801011330649,0.7580110497237569,0.8169491525423729,0.927027027027027,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
13,2,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",0.83782751193932,0.9436851054027244,0.15786559879779816,0.49962543510678165,0.8352444176222088,0.780625526734713,0.7646408839779005,0.7966101694915254,0.9202127659574468,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
13,mean,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",0.848561383637326,0.9450479382481461,0.1528707096974055,0.4947984221807165,0.8406071776752265,0.7744776414497614,0.7798096585480874,0.7691456243514355,0.9129353526815717,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
14,0,"{""activation"": ""tanh"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}",0.8609478007538556,0.9488826901875451,0.16581954061985016,0.5208770934965745,0.8369829683698297,0.7946569356219308,0.7593818984547461,0.8299319727891157,0.9322493224932249,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
14,1,"{""activation"": ""tanh"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}",0.8564547242251147,0.94675364805807,0.15401817858219147,0.5094637976493597,0.8450536352800954,0.783238130911134,0.7834254143646409,0.7830508474576271,0.9172056921086675,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
14,2,"{""activation"": ""tanh"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}",0.8486169116958515,0.9458444855734955,0.17783039808273315,0.490380743097032,0.8173374613003096,0.7798951212660361,0.7292817679558011,0.8305084745762712,0.9295774647887324,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
14,mean,"{""activation"": ""tanh"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}",0.8553398122249406,0.9471602746063702,0.16588937242825827,0.506907211414322,0.8331246883167448,0.7859300625997004,0.7573630269250627,0.8144970982743379,0.926344159796875,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_all
0,0,"{""activation"": ""tanh"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001}",0.857289273325224,0.9523497446360896,0.15051062405109406,0.5033937370960392,0.8433591423466349,0.7801842591341173,0.7814569536423841,0.7789115646258503,0.9159120310478654,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,mlp_all
0,1,"{""activation"": ""tanh"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001}",0.8397209476542747,0.9460919952989196,0.16472266614437103,0.49962543510678165,0.8352444176222088,0.780625526734713,0.7646408839779005,0.7966101694915254,0.9202127659574468,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,mlp_all
0,2,"{""activation"": ""tanh"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001}",0.8312688453975091,0.9343648907539306,0.17392025887966156,0.4427308146294701,0.820204449789537,0.7479820207884633,0.7535911602209945,0.7423728813559322,0.899736147757256,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,mlp_all
0,mean,"{""activation"": ""tanh"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001}",0.842759688792336,0.9442688768963133,0.1630511830250422,0.4819166622774303,0.8329360032527936,0.7695972688857645,0.7665629992804264,0.7726315384911026,0.9119536482541895,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,mlp_all
1,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",0.858359237734829,0.9525879101336481,0.16185417771339417,0.5360164991686137,0.8342575477510783,0.8055930981664189,0.7472406181015453,0.8639455782312925,0.9442119944211994,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,mlp_all
1,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",0.8421706152261448,0.9469322894044805,0.1689523607492447,0.4898699130995415,0.820923076923077,0.7786777788182414,0.7370165745856354,0.8203389830508474,0.9263888888888889,interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,mlp_all
