model_id,model_family,feature_set,protocol,rd_mean,rd_std,rd_bt_mean,rd_bt_std,delta_RMSE_bt_minus_rd_mean,delta_RMSE_bt_minus_rd_std
knn_uniform_inverse,knn,all,extrapolation_grouped,0.014291593160484447,0.004565856607659931,0.01395138260894424,0.004142022940343682,-0.00034021055154020605,0.001340611658318881
knn_uniform_inverse,knn,all,interpolation_random,0.009557143204560163,0.0008267031885584175,0.009558123413181387,0.0005541433337862013,9.80208621224367e-07,0.0005386144437209246
