model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
xgb_log_target_sqrt,xgboost,all,rd,0.006576630040157511,0.000916800579549473,0.012773315654403547,0.004498354269398521,0.0061966856142460355,0.004901543180030693
xgb_log_target_sqrt,xgboost,all,rd_bt,0.0065560853169888385,0.00112828822784988,0.01344987047890146,0.004229496918014781,0.006893785161912622,0.004735945055065977
