model_id,model_family,split_id,model_path,held_out_row_ids,held_out_paper_ids
xgb_log_target_inverse,xgboost,extrapolation_grouped__seed-42__repeat-1,explainability_models/xgb_log_target_inverse.joblib,"[""row-0000133"", ""row-0000134"", ""row-0000135"", ""row-0000136"", ""row-0000137"", ""row-0000138"", ""row-0000139"", ""row-0000140"", ""row-0000141"", ""row-0000142"", ""row-0000143"", ""row-0000144"", ""row-0000145"", ""row-0000146"", ""row-0000147"", ""row-0000148"", ""row-0000149"", ""row-0000150"", ""row-0000151"", ""row-0000152"", ""row-0000171"", ""row-0000172"", ""row-0000173"", ""row-0000174"", ""row-0000175"", ""row-0000176"", ""row-0000177"", ""row-0000185"", ""row-0000186"", ""row-0000187"", ""row-0000188"", ""row-0000189"", ""row-0000190"", ""row-0000191"", ""row-0000192"", ""row-0000193"", ""row-0000194"", ""row-0000553"", ""row-0000554"", ""row-0000555"", ""row-0000556"", ""row-0000557"", ""row-0000558"", ""row-0000559"", ""row-0000561"", ""row-0000562"", ""row-0000563"", ""row-0000564"", ""row-0000565"", ""row-0000566"", ""row-0000567"", ""row-0000568"", ""row-0000569"", ""row-0000570"", ""row-0000571"", ""row-0000572"", ""row-0000573"", ""row-0000574"", ""row-0000575"", ""row-0000576"", ""row-0000577"", ""row-0000578"", ""row-0000579"", ""row-0000580"", ""row-0000581"", ""row-0000582"", ""row-0000583"", ""row-0000584"", ""row-0000585"", ""row-0000586"", ""row-0000587"", ""row-0000588"", ""row-0000589"", ""row-0000590"", ""row-0000591"", ""row-0000592"", ""row-0000593"", ""row-0000594"", ""row-0000595"", ""row-0000596"", ""row-0000597"", ""row-0000598"", ""row-0000600"", ""row-0000601"", ""row-0000602"", ""row-0000603"", ""row-0000604"", ""row-0000605"", ""row-0000606"", ""row-0000607"", ""row-0000608"", ""row-0000609"", ""row-0000610"", ""row-0000611"", ""row-0000612"", ""row-0000613"", ""row-0000614"", ""row-0000615"", ""row-0000616"", ""row-0000617"", ""row-0000618"", ""row-0000619"", ""row-0000621"", ""row-0000622"", ""row-0000623"", ""row-0000624"", ""row-0000626"", ""row-0000627"", ""row-0000628"", ""row-0000629"", ""row-0000630"", ""row-0000632"", ""row-0000633"", ""row-0000634"", ""row-0000635"", ""row-0000637"", ""row-0000638"", ""row-0000639"", ""row-0000640"", ""row-0000641"", ""row-0000642"", ""row-0000643"", ""row-0000644"", ""row-0000645"", ""row-0000646"", ""row-0000647"", ""row-0000648"", ""row-0000649"", ""row-0000650"", ""row-0000651"", ""row-0000652"", ""row-0000653"", ""row-0000654"", ""row-0000655"", ""row-0000656"", ""row-0000657"", ""row-0000658"", ""row-0000659"", ""row-0000660"", ""row-0000661"", ""row-0000662"", ""row-0000663"", ""row-0000664"", ""row-0000665"", ""row-0000666"", ""row-0000667"", ""row-0000668"", ""row-0000669"", ""row-0000670"", ""row-0000671"", ""row-0000672"", ""row-0000673"", ""row-0000674"", ""row-0000704"", ""row-0000705"", ""row-0000706"", ""row-0000707"", ""row-0000708"", ""row-0000710"", ""row-0000711"", ""row-0000712"", ""row-0000713"", ""row-0000714"", ""row-0000715"", ""row-0000716"", ""row-0000717"", ""row-0000718"", ""row-0000719"", ""row-0000720"", ""row-0000721"", ""row-0000722"", ""row-0000723"", ""row-0000724"", ""row-0000725"", ""row-0000726"", ""row-0000727"", ""row-0000728"", ""row-0000729"", ""row-0000730"", ""row-0000731"", ""row-0000732"", ""row-0000733"", ""row-0000734"", ""row-0000735"", ""row-0000736"", ""row-0000737"", ""row-0000738"", ""row-0000739"", ""row-0000740"", ""row-0000741"", ""row-0000742"", ""row-0000743"", ""row-0000744"", ""row-0000745"", ""row-0000746"", ""row-0000747"", ""row-0000748"", ""row-0000749"", ""row-0000750"", ""row-0000751"", ""row-0000752"", ""row-0000753"", ""row-0000754"", ""row-0000755"", ""row-0000756"", ""row-0000757"", ""row-0000758"", ""row-0000759"", ""row-0000761"", ""row-0001582"", ""row-0001583"", ""row-0001584"", ""row-0001585"", ""row-0001586"", ""row-0001587"", ""row-0001588"", ""row-0001589"", ""row-0001590"", ""row-0001591"", ""row-0001592"", ""row-0001593"", ""row-0001594"", ""row-0001595"", ""row-0001596"", ""row-0001597"", ""row-0001598"", ""row-0001599"", ""row-0001600"", ""row-0001601"", ""row-0001602"", ""row-0001603"", ""row-0001604"", ""row-0001605"", ""row-0001606"", ""row-0001607"", ""row-0001608"", ""row-0001609"", ""row-0001610"", ""row-0001611"", ""row-0001612"", ""row-0001613"", ""row-0001614"", ""row-0001615"", ""row-0001616"", ""row-0001617"", ""row-0001618"", ""row-0001619"", ""row-0001620"", ""row-0001621"", ""row-0001622"", ""row-0001623"", ""row-0001624"", ""row-0001625"", ""row-0001626"", ""row-0001627"", ""row-0001628"", ""row-0001629"", ""row-0001630"", ""row-0001631"", ""row-0001632"", ""row-0001633"", ""row-0001634"", ""row-0001635"", ""row-0001636"", ""row-0001637"", ""row-0001638"", ""row-0001639"", ""row-0001640"", ""row-0001641"", ""row-0002297"", ""row-0002298"", ""row-0002299"", ""row-0002300"", ""row-0002301"", ""row-0002302"", ""row-0002596"", ""row-0002597"", ""row-0002598"", ""row-0002599"", ""row-0002600"", ""row-0002601"", ""row-0002602"", ""row-0002603"", ""row-0002604"", ""row-0002605"", ""row-0002606"", ""row-0002607"", ""row-0003095"", ""row-0003096"", ""row-0003097"", ""row-0003098"", ""row-0003099"", ""row-0003100"", ""row-0003101"", ""row-0003102"", ""row-0003103"", ""row-0003104"", ""row-0003105"", ""row-0003106"", ""row-0003107"", ""row-0003108"", ""row-0003109"", ""row-0003110"", ""row-0003111"", ""row-0003112"", ""row-0003113"", ""row-0003114"", ""row-0003115"", ""row-0003116"", ""row-0003117"", ""row-0003118"", ""row-0003119"", ""row-0003120"", ""row-0003121"", ""row-0003122"", ""row-0003123"", ""row-0003124"", ""row-0003125"", ""row-0003126"", ""row-0003127"", ""row-0003128"", ""row-0003129"", ""row-0003130"", ""row-0003131"", ""row-0003132"", ""row-0003133"", ""row-0003134"", ""row-0003135"", ""row-0003136"", ""row-0003137"", ""row-0003138"", ""row-0003139"", ""row-0003140"", ""row-0003141"", ""row-0003142"", ""row-0003143"", ""row-0003144"", ""row-0003145"", ""row-0003146"", ""row-0003147"", ""row-0003148"", ""row-0003389"", ""row-0003390"", ""row-0003391"", ""row-0003392"", ""row-0003393"", ""row-0003394"", ""row-0003395"", ""row-0003396"", ""row-0003397"", ""row-0003398"", ""row-0003399"", ""row-0003400"", ""row-0003401"", ""row-0003402"", ""row-0003403"", ""row-0003404"", ""row-0003405"", ""row-0003406"", ""row-0003407"", ""row-0003408"", ""row-0003409"", ""row-0003410"", ""row-0003411"", ""row-0003412"", ""row-0003413"", ""row-0003414"", ""row-0003415"", ""row-0003416"", ""row-0003417"", ""row-0003418"", ""row-0003419"", ""row-0003420"", ""row-0003421"", ""row-0003422"", ""row-0003423"", ""row-0003424"", ""row-0003425"", ""row-0003426"", ""row-0003427"", ""row-0003428"", ""row-0003429"", ""row-0003430"", ""row-0003431"", ""row-0003432"", ""row-0003433"", ""row-0003434"", ""row-0003435"", ""row-0003436"", ""row-0003437"", ""row-0003438"", ""row-0003439"", ""row-0003440"", ""row-0003441"", ""row-0003474"", ""row-0003475"", ""row-0003476"", ""row-0003477"", ""row-0003478"", ""row-0003479"", ""row-0003480"", ""row-0003481"", ""row-0003482"", ""row-0003483"", ""row-0003484"", ""row-0003485"", ""row-0003486"", ""row-0003487"", ""row-0003488"", ""row-0003489"", ""row-0003490"", ""row-0003491"", ""row-0003492"", ""row-0003493"", ""row-0003494"", ""row-0003495"", ""row-0003496"", ""row-0003497"", ""row-0003498"", ""row-0003499"", ""row-0003500"", ""row-0003501"", ""row-0003502"", ""row-0003503"", ""row-0003504"", ""row-0003505"", ""row-0003506"", ""row-0003507"", ""row-0003508"", ""row-0003509"", ""row-0003510"", ""row-0003511"", ""row-0003512"", ""row-0003513"", ""row-0004230"", ""row-0004231"", ""row-0004232"", ""row-0004233"", ""row-0004234"", ""row-0004235"", ""row-0004236"", ""row-0004237"", ""row-0004238"", ""row-0004239"", ""row-0004240"", ""row-0004241"", ""row-0004242"", ""row-0004243"", ""row-0004244"", ""row-0004245"", ""row-0004246"", ""row-0004247"", ""row-0004248"", ""row-0004249"", ""row-0004250"", ""row-0004251"", ""row-0004252"", ""row-0004253"", ""row-0004254"", ""row-0004255"", ""row-0004256"", ""row-0004257"", ""row-0004258"", ""row-0004259"", ""row-0004260"", ""row-0004261"", ""row-0004262"", ""row-0004263"", ""row-0004264"", ""row-0004265"", ""row-0004266"", ""row-0004267"", ""row-0004268"", ""row-0004269"", ""row-0004270"", ""row-0004271"", ""row-0004272"", ""row-0004273"", ""row-0004274"", ""row-0004275"", ""row-0004276"", ""row-0004277"", ""row-0004278"", ""row-0004279"", ""row-0004280"", ""row-0004281"", ""row-0004282"", ""row-0004283"", ""row-0004284"", ""row-0004285"", ""row-0004286"", ""row-0004287"", ""row-0004288"", ""row-0004289"", ""row-0004290"", ""row-0004291"", ""row-0004292"", ""row-0004293"", ""row-0004294"", ""row-0004295"", ""row-0004296"", ""row-0004297"", ""row-0004298"", ""row-0004299"", ""row-0004300"", ""row-0004301"", ""row-0004302"", ""row-0004303"", ""row-0004304"", ""row-0004305"", ""row-0004306"", ""row-0004307"", ""row-0004308"", ""row-0004309"", ""row-0004310"", ""row-0005033"", ""row-0005034"", ""row-0005035"", ""row-0005036"", ""row-0005037"", ""row-0005038"", ""row-0005039"", ""row-0005040"", ""row-0005041"", ""row-0005042"", ""row-0005043""]","[""citation::meyer florian jan hei meier hans christoph ries and christian eigenbrod sooting behavior in concurrent and upward burning of cylindrical pmma samples 52nd international conference on environmental systems ices 2023 171 calgary canada 16 20 july 2023"", ""citation::nishizawa et al 2003 effect of low external flow on flame spreading over etfe wire under microgravity"", ""citation::s nchez tarifa c and b l zaro experiments conducted on combustion at microgravity in the texus 38 sounding rocket results and conclusions first international symposium on microgravity research and applications on physical sciences and biotechnology 2000"", ""citation::s nchez tarifa c and g l pez juste a study of the combustion problems of solid materials at conditions existing in space stations esa sp 433 1999"", ""doi::10.1007/s12217-022-09945-4"", ""doi::10.1016/j.combustflame.2008.05.023"", ""doi::10.1016/j.firesaf.2015.11.011"", ""doi::10.1016/j.proci.2016.06.025"", ""doi::10.1016/j.proci.2018.06.022"", ""doi::10.1016/j.proci.2024.105775"", ""doi::10.1016/s0082-0784(06)80816-7"", ""doi::10.1016/s0082-0784(98)80017-6"", ""doi::10.1016/s1540-7489(02)80315-7"", ""doi::10.1080/00102200490276773""]"
