configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,candidate_id,model_id,model_family,protocol,split_id
12,1,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8242454409701796,0.9270281342914406,0.17757238447666168,0.41504003798685607,0.8622950819672132,0.7009668612456069,0.8747228381374723,0.5272108843537415,0.8502155172413793,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
12,2,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8259725176101483,0.9319515897346291,0.17924989759922028,0.3964865530861616,0.8628509719222462,0.686101935230855,0.885809312638581,0.48639455782312924,0.8410526315789474,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
12,mean,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8162200716532495,0.9247197460188857,0.18278846144676208,0.3929948419672738,0.8570291742304087,0.689769296170997,0.8699186991869919,0.5096198931550021,0.8446508057490565,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
13,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.796653387951445,0.9166294617322825,0.175167515873909,0.34690974731546037,0.8508108108108108,0.6633714156864219,0.8725055432372506,0.4542372881355932,0.830168776371308,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
13,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.8383090486749023,0.9429970255221255,0.16100679337978363,0.423900447468945,0.8637110016420362,0.7060689020619335,0.8747228381374723,0.5374149659863946,0.8529729729729729,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
13,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.8398268398268398,0.9421728414965056,0.15872611105442047,0.40953965925469954,0.862125340599455,0.6969734678793913,0.876940133037694,0.5170068027210885,0.8478027867095391,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
13,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.824929758817729,0.9339331095836378,0.16496680676937103,0.3934499513463683,0.8588823843507672,0.6888045952092489,0.8747228381374722,0.5028863522810254,0.8436481786846066,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
14,0,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.737282498402796,0.8943831442002373,0.1683264523744583,0.0,0.859456884230586,0.5,1.0,0.0,0.7535505430242272,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
14,1,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.722340377392642,0.8960453358724714,0.1728547215461731,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
14,2,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.7151096580539089,0.8906356518041134,0.17285551130771637,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
14,mean,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.7249108446164488,0.8936880439589406,0.1713455617427826,0.0,0.8597299877845201,0.5,1.0,0.0,0.7539705823458686,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
0,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.7968412942989214,0.9212129679362251,0.15858657658100128,0.3154176749366754,0.8527542372881356,0.6394509376526739,0.8924611973392461,0.3864406779661017,0.8164300202839757,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
0,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8420837292788513,0.9469029869840118,0.15149666368961334,0.36045495386974663,0.8621420996818664,0.6598488619394542,0.9013303769401331,0.41836734693877553,0.8262195121951219,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
0,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8101818332654569,0.9235616585321356,0.15228769183158875,0.3619086420781142,0.8562197092084006,0.6685785178816538,0.8813747228381374,0.4557823129251701,0.8324607329842932,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
0,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8163689522810765,0.9305592044841241,0.15412364403406778,0.3459270902948454,0.8570386820594676,0.6559594391579272,0.8917220990391722,0.4201967792766825,0.8250367551544636,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
1,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.8071272877597806,0.9212609807631965,0.1570703238248825,0.3418458511914159,0.8645833333333334,0.6414446239993987,0.9201773835920177,0.36271186440677966,0.8153241650294696,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
