model_id,model_family,feature_set,protocol,rd_mean,rd_std,rd_bt_mean,rd_bt_std,delta_RMSE_bt_minus_rd_mean,delta_RMSE_bt_minus_rd_std
knn_distance,knn,all,extrapolation_grouped,0.014569496753623349,0.0041050910046422405,0.014943659525319336,0.0037178390625108187,0.0003741627716959864,0.0016146350086759704
knn_distance,knn,all,interpolation_random,0.009631109690216733,0.0009762077019379139,0.009183365523931052,0.0006637751791527082,-0.00044774416628568203,0.0008432128851445056
