model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
knn_distance,knn,all,rd,0.009631109690216733,0.0009762077019379139,0.014569496753623349,0.0041050910046422405,0.004938387063406616,0.004734350144536528
knn_distance,knn,all,rd_bt,0.009183365523931052,0.0006637751791527082,0.014943659525319336,0.0037178390625108187,0.0057602940013882845,0.0038845539335925243
