model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
svr_rbf,svr,all,rd_bt,0.010605726360965819,0.0010643004662113874,0.015961246051022223,0.0033025314846693004,0.005355519690056406,0.003405731432062275
svr_rbf,svr,all,rd,0.010865441596208615,0.0015193581808736745,0.01613641325856776,0.003409097852725399,0.005270971662359146,0.004397616358280876
