protocol,augmentation,model_a,model_b,paired_fold_count,delta_RMSE,wilcoxon_p_RMSE,delta_MAE,wilcoxon_p_MAE,delta_R2,wilcoxon_p_R2,caveat
extrapolation_grouped,rd_bt,knn_distance,svr_linear,10,-0.014072978339812922,0.001953125,-0.00517871829324236,0.001953125,3.2593544939098917,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,svr_rbf,10,-0.0010175865257028706,0.275390625,-0.00297028918570571,0.00390625,0.09645181045974165,0.375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,svr_rbf_inverse,10,-0.0008471046809504605,0.193359375,-0.00380079603744736,0.001953125,0.08510893730830663,0.193359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,svr_rbf_sqrt,10,-0.0005475687156896199,0.275390625,-0.00292573704940387,0.009765625,0.020442905898529658,0.556640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_absoluteerror_inverse,10,0.0023118899604377603,0.00390625,0.0013705892255139699,0.005859375,-0.2564101736662353,0.00390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_absoluteerror_sqrt,10,0.0019563500368918593,0.10546875,0.0013139341331783298,0.005859375,-0.2269948612775925,0.083984375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_baseline,10,0.0014433694193117601,0.130859375,0.00071097268271969,0.16015625,-0.1760441277059949,0.10546875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_log_target_inverse,10,0.0014910335635980394,0.02734375,0.0009520858150665102,0.01953125,-0.1820417684661718,0.02734375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_log_target_sqrt,10,0.0014937890464179,0.013671875,0.00091411747934539,0.00390625,-0.17281793473270274,0.013671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_paper_bagging_sqrt,10,0.0014242049666612895,0.02734375,0.0005059947482766401,0.083984375,-0.15476831653566353,0.01953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_paper_inverse,10,0.0009686751902730197,0.130859375,0.0008437324110098799,0.01953125,-0.10105829215071749,0.130859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_paper_sqrt,10,0.00237141600906672,0.013671875,0.0012282575339124299,0.01953125,-0.2752212041281033,0.013671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_pseudohuber_inverse,10,0.0017393871182347393,0.01953125,0.00101488470263677,0.009765625,-0.19549461503407084,0.013671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance,xgb_pseudohuber_sqrt,10,0.0016816427351424696,0.01953125,0.0008748230668945998,0.048828125,-0.1891395159233801,0.01953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,knn_distance_sqrt,10,-0.00044509926557526996,0.921875,-8.631950545064997e-05,0.4921875,0.05431571936940845,0.921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,knn_uniform,10,-0.0016449618583235597,0.275390625,-0.0003566060448102,0.76953125,0.1490097670495906,0.431640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,knn_uniform_inverse,10,-0.00032822382765127016,0.625,-0.00010614834463671999,0.4921875,0.04239214802694981,0.76953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,knn_uniform_sqrt,10,-0.0012337981670429298,1.0,-0.00020173997547149008,0.431640625,0.22342957925079054,1.0,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,mlp_log_target_inverse,10,-0.00741668372500706,0.005859375,-0.0045010878809665,0.001953125,1.4023299780953322,0.005859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,mlp_log_target_sqrt,10,-0.00584418466003261,0.00390625,-0.00298816615407348,0.001953125,0.9906578081816602,0.00390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,rf_baseline,10,0.0014049287651766,0.10546875,0.00114641911115669,0.005859375,-0.15321465821257663,0.10546875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,rf_paper_inverse,10,0.0004928833680023098,0.4921875,0.0010547278427797701,0.009765625,-0.040208483155592015,0.431640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,rf_paper_sqrt,10,0.00069827606212778,0.431640625,0.00104363139460414,0.013671875,-0.09309037319983773,0.375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,svr_linear,10,-0.01539347908383929,0.001953125,-0.005534329073029119,0.001953125,3.387932532820515,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,svr_rbf,10,-0.0023380872697292407,0.048828125,-0.0033258999654924696,0.001953125,0.2250298493703653,0.064453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,svr_rbf_inverse,10,-0.00216760542497683,0.037109375,-0.00415640681723412,0.001953125,0.21368697621893024,0.064453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,svr_rbf_sqrt,10,-0.0018680694597159896,0.048828125,-0.00328134782919063,0.001953125,0.14902094480915332,0.130859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_absoluteerror_inverse,10,0.0009913892164113902,0.4921875,0.00101497844572721,0.02734375,-0.12783213475561167,0.4921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_absoluteerror_sqrt,10,0.0006358492928654899,0.431640625,0.00095832335339157,0.064453125,-0.09841682236696886,0.375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_baseline,10,0.0001228686752853904,0.76953125,0.00035536190293292987,0.232421875,-0.04746608879537124,0.556640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_log_target_inverse,10,0.0001705328195716697,0.625,0.0005964750352797501,0.02734375,-0.05346372955554816,0.4921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_log_target_sqrt,10,0.0001732883023915303,0.845703125,0.0005585066995586301,0.232421875,-0.0442398958220791,0.921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_paper_bagging_sqrt,10,0.00010370422263491983,1.0,0.00015038396848988012,0.556640625,-0.02619027762503991,0.845703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_paper_inverse,10,-0.00035182555375335,0.76953125,0.00048812163122311983,0.232421875,0.02751974675990617,0.76953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_paper_sqrt,10,0.0010509152650403498,0.275390625,0.00087264675412567,0.013671875,-0.1466431652174797,0.193359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_pseudohuber_inverse,10,0.00041888637420836974,0.625,0.0006592739228500099,0.083984375,-0.0669165761234472,0.556640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_inverse,xgb_pseudohuber_sqrt,10,0.00036114199111610004,0.4921875,0.0005192122871078399,0.16015625,-0.06056147701275647,0.375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,knn_uniform,10,-0.00119986259274829,0.130859375,-0.00027028653935955,0.375,0.09469404768018216,0.193359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,knn_uniform_inverse,10,0.0001168754379239998,0.845703125,-1.9828839186070017e-05,0.4921875,-0.011923571342458644,0.845703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,knn_uniform_sqrt,10,-0.0007886989014676601,0.921875,-0.00011542047002084011,0.431640625,0.16911385988138208,0.76953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,mlp_log_target_inverse,10,-0.00697158445943179,0.064453125,-0.0044147683755158505,0.001953125,1.3480142587259238,0.064453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,mlp_log_target_sqrt,10,-0.00539908539445734,0.064453125,-0.00290184664862283,0.00390625,0.9363420888122518,0.064453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,rf_baseline,10,0.0018500280307518703,0.193359375,0.00123273861660734,0.048828125,-0.20753037758198506,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,rf_paper_inverse,10,0.0009379826335775797,0.375,0.0011410473482304198,0.005859375,-0.09452420252500046,0.4921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,rf_paper_sqrt,10,0.0011433753277030499,0.322265625,0.00112995090005479,0.048828125,-0.14740609256924614,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,svr_linear,10,-0.014948379818264019,0.001953125,-0.0054480095675784705,0.001953125,3.333616813451107,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,svr_rbf,10,-0.0018929880041539705,0.232421875,-0.0032395804600418203,0.00390625,0.17071413000095687,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,svr_rbf_inverse,10,-0.00172250615940156,0.037109375,-0.004070087311783471,0.001953125,0.1593712568495218,0.130859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,svr_rbf_sqrt,10,-0.0014229701941407195,0.193359375,-0.0031950283237399796,0.005859375,0.09470522543974486,0.431640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_absoluteerror_inverse,10,0.00143648848198666,0.130859375,0.00110129795117786,0.037109375,-0.18214785412502013,0.130859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_absoluteerror_sqrt,10,0.00108094855844076,0.375,0.00104464285884222,0.013671875,-0.15273254173637726,0.275390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_baseline,10,0.0005679679408606604,0.921875,0.00044168140838357986,0.556640625,-0.1017818081647797,0.921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_log_target_inverse,10,0.0006156320851469397,0.6953125,0.0006827945407304,0.10546875,-0.10777944892495658,0.6953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_log_target_sqrt,10,0.0006183875679668003,0.4921875,0.00064482620500928,0.02734375,-0.09855561519148755,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_paper_bagging_sqrt,10,0.0005488034882101898,0.193359375,0.0002367034739405301,0.431640625,-0.08050599699444835,0.130859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_paper_inverse,10,9.327371182191996e-05,0.845703125,0.0005744411366737698,0.193359375,-0.026795972609502276,0.6953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_paper_sqrt,10,0.0014960145306156197,0.275390625,0.00095896625957632,0.10546875,-0.20095888458688807,0.193359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_pseudohuber_inverse,10,0.0008639856397836398,0.275390625,0.00074559342830066,0.037109375,-0.12123229549285566,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_distance_sqrt,xgb_pseudohuber_sqrt,10,0.00080624125669137,0.4921875,0.0006055317925584898,0.193359375,-0.11487719638216491,0.556640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,knn_uniform_inverse,10,0.0013167380306722898,0.375,0.00025045770017348,0.625,-0.1066176190226408,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,knn_uniform_sqrt,10,0.00041116369128062994,0.232421875,0.00015486606933870988,0.556640625,0.07441981220119993,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,mlp_log_target_inverse,10,-0.005771721866683501,0.048828125,-0.004144481836156301,0.001953125,1.2533202110457418,0.048828125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,mlp_log_target_sqrt,10,-0.0041992228017090506,0.083984375,-0.0026315601092632796,0.00390625,0.8416480411320697,0.10546875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,rf_baseline,10,0.00304989062350016,0.013671875,0.0015030251559668899,0.009765625,-0.3022244252621672,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,rf_paper_inverse,10,0.0021378452263258697,0.10546875,0.00141133388758997,0.00390625,-0.1892182502051826,0.130859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,rf_paper_sqrt,10,0.0023432379204513403,0.037109375,0.00140023743941434,0.01953125,-0.24210014024942836,0.083984375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,svr_linear,10,-0.01374851722551573,0.00390625,-0.005177723028218921,0.001953125,3.238922765770924,0.005859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,svr_rbf,10,-0.0006931254114056803,0.16015625,-0.00296929392068227,0.01953125,0.07602008232077469,0.16015625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,svr_rbf_inverse,10,-0.0005226435666532702,0.76953125,-0.0037998007724239203,0.00390625,0.06467720916933965,0.76953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,svr_rbf_sqrt,10,-0.0002231076013924296,0.6953125,-0.0029247417843804298,0.009765625,1.1177759562686073e-05,0.6953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_absoluteerror_inverse,10,0.0026363510747349503,0.009765625,0.00137158449053741,0.013671875,-0.2768419018052023,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_absoluteerror_sqrt,10,0.00228081115118905,0.01953125,0.00131492939820177,0.009765625,-0.24742658941655948,0.01953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_baseline,10,0.0017678305336089506,0.048828125,0.0007119679477431298,0.130859375,-0.19647585584496183,0.037109375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_log_target_inverse,10,0.0018154946778952297,0.005859375,0.00095308108008995,0.01953125,-0.20247349660513878,0.005859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_log_target_sqrt,10,0.0018182501607150903,0.02734375,0.00091511274436883,0.064453125,-0.1932496628716697,0.064453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_paper_bagging_sqrt,10,0.0017486660809584796,0.009765625,0.0005069900133000801,0.16015625,-0.17520004467463052,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_paper_inverse,10,0.00129313630457021,0.02734375,0.0008447276760333199,0.048828125,-0.12149002028968445,0.02734375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_paper_sqrt,10,0.00269587712336391,0.00390625,0.00122925279893587,0.01953125,-0.29565293226707035,0.00390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_pseudohuber_inverse,10,0.0020638482325319295,0.009765625,0.00101587996766021,0.01953125,-0.21592634317303783,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform,xgb_pseudohuber_sqrt,10,0.00200610384943966,0.009765625,0.00087581833191804,0.037109375,-0.2095712440623471,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,knn_uniform_sqrt,10,-0.0009055743393916599,0.76953125,-9.55916308347701e-05,0.375,0.18103743122384072,0.76953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,mlp_log_target_inverse,10,-0.00708845989735579,0.01953125,-0.004394939536329781,0.001953125,1.3599378300683826,0.01953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,mlp_log_target_sqrt,10,-0.0055159608323813395,0.009765625,-0.00288201780943676,0.001953125,0.9482656601547104,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,rf_baseline,10,0.0017331525928278697,0.10546875,0.00125256745579341,0.009765625,-0.19560680623952642,0.10546875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,rf_paper_inverse,10,0.0008211071956535799,0.431640625,0.00116087618741649,0.00390625,-0.08260063118254181,0.431640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,rf_paper_sqrt,10,0.00102649988977905,0.4921875,0.00114977973924086,0.009765625,-0.13548252122678756,0.375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,svr_linear,10,-0.01506525525618802,0.001953125,-0.0054281807283924,0.001953125,3.3455403847935647,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,svr_rbf,10,-0.00200986344207797,0.083984375,-0.00321975162085575,0.00390625,0.1826377013434155,0.064453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,svr_rbf_inverse,10,-0.0018393815973255603,0.083984375,-0.0040502584725974015,0.001953125,0.17129482819198047,0.193359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,svr_rbf_sqrt,10,-0.0015398456320647193,0.130859375,-0.00317519948455391,0.001953125,0.1066287967822035,0.275390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_absoluteerror_inverse,10,0.0013196130440626603,0.232421875,0.00112112679036393,0.013671875,-0.17022428278256146,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_absoluteerror_sqrt,10,0.0009640731205167602,0.431640625,0.00106447169802829,0.01953125,-0.14080897039391865,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_baseline,10,0.0004510925029366605,0.6953125,0.0004615102475696499,0.193359375,-0.08985823682232104,0.4921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_log_target_inverse,10,0.0004987566472229399,0.6953125,0.00070262337991647,0.005859375,-0.09585587758249799,0.4921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_log_target_sqrt,10,0.0005015121300428005,0.76953125,0.0006646550441953501,0.064453125,-0.08663204384902891,0.845703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_paper_bagging_sqrt,10,0.00043192805028618997,0.431640625,0.00025653231312660013,0.232421875,-0.06858242565198971,0.375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_paper_inverse,10,-2.3601726102079856e-05,0.76953125,0.0005942699758598399,0.10546875,-0.014872401267043634,0.921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_paper_sqrt,10,0.0013791390926916202,0.193359375,0.0009787950987623904,0.009765625,-0.1890353132444295,0.16015625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_pseudohuber_inverse,10,0.00074711020185964,0.625,0.00076542226748673,0.01953125,-0.10930872415039701,0.431640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_inverse,xgb_pseudohuber_sqrt,10,0.0006893658187673701,0.4921875,0.0006253606317445599,0.02734375,-0.10295362503970629,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,mlp_log_target_inverse,10,-0.006182885557964131,0.232421875,-0.00429934790549501,0.00390625,1.178900398844542,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,mlp_log_target_sqrt,10,-0.0046103864929896805,0.064453125,-0.00278642617860199,0.02734375,0.7672282289308697,0.064453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,rf_baseline,10,0.00263872693221953,0.232421875,0.0013481590866281801,0.048828125,-0.3766442374633672,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,rf_paper_inverse,10,0.0017266815350452398,0.16015625,0.0012564678182512602,0.009765625,-0.26363806240638255,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,rf_paper_sqrt,10,0.0019320742291707097,0.375,0.0012453713700756302,0.048828125,-0.3165199524506283,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,svr_linear,10,-0.01415968091679636,0.001953125,-0.00533258909755763,0.001953125,3.164502953569724,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,svr_rbf,10,-0.0011042891026863105,0.275390625,-0.0031241599900209797,0.00390625,0.0016002701195747203,0.431640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,svr_rbf_inverse,10,-0.0009338072579339002,0.232421875,-0.003954666841762629,0.001953125,-0.009742603031860291,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,svr_rbf_sqrt,10,-0.0006342712926730596,0.193359375,-0.00307960785371914,0.013671875,-0.07440863444163723,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_absoluteerror_inverse,10,0.0022251873834543204,0.193359375,0.0012167184211987001,0.048828125,-0.3512617140064022,0.16015625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_absoluteerror_sqrt,10,0.0018696474599084196,0.431640625,0.00116006332886306,0.01953125,-0.32184640161775946,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_baseline,10,0.0013566668423283205,0.921875,0.00055710187840442,0.4921875,-0.2708956680461617,0.921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_log_target_inverse,10,0.0014043309866145998,0.625,0.0007982150107512402,0.130859375,-0.27689330880633867,0.625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_log_target_sqrt,10,0.0014070864694344604,0.375,0.0007602466750301201,0.037109375,-0.26766947507286964,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_paper_bagging_sqrt,10,0.0013375023896778498,0.431640625,0.0003521239439613702,0.431640625,-0.2496198568758305,0.375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_paper_inverse,10,0.00088197261328958,1.0,0.00068986160669461,0.275390625,-0.1959098324908844,1.0,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_paper_sqrt,10,0.0022847134320832805,0.275390625,0.0010743867295971601,0.083984375,-0.3700727444682702,0.16015625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_pseudohuber_inverse,10,0.0016526845412512998,0.322265625,0.0008610138983215001,0.064453125,-0.29034615537423775,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,knn_uniform_sqrt,xgb_pseudohuber_sqrt,10,0.0015949401581590295,0.556640625,0.00072095226257933,0.232421875,-0.28399105626354704,0.4921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,mlp_log_target_inverse,mlp_log_target_sqrt,10,0.0015724990649744499,0.193359375,0.0015129217268930204,0.16015625,-0.41167216991367217,0.193359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
