split_id,protocol,seed,repeat,model_id,selected_hyperparameters,cv_R2,cv_RMSE,cv_MAE,cv_MAPE,cv_MBE,cv_NRMSE
interpolation_random__seed-44__repeat-3,interpolation_random,44,3,knn_distance_inverse,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}",0.7047116049493581,0.0090051363929601,0.0036338585665974,88.74763667770569,-4.428398321313616e-05,1.0456057954169051
extrapolation_grouped__seed-44__repeat-3,extrapolation_grouped,44,3,knn_distance_inverse,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}",-0.5381678421325974,0.0135015409715328,0.0055977106437901,590.442091184804,-0.0008669486471836,1.7373948224912248
interpolation_random__seed-45__repeat-4,interpolation_random,45,4,knn_distance_inverse,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}",0.7444205115309116,0.0085436208431973,0.0035846475369759,85.51428290382643,8.44430957910605e-05,0.9741303850055824
extrapolation_grouped__seed-45__repeat-4,extrapolation_grouped,45,4,knn_distance_inverse,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}",0.2881495014917255,0.0138607054784469,0.0056479157456521,203.05902933937563,-0.0018845511097944,1.7463421117625937
interpolation_random__seed-46__repeat-5,interpolation_random,46,5,knn_distance_inverse,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}",0.7123742419879706,0.0088093103937162,0.00367855992631,114.09727515669267,-2.380410533116806e-05,1.017208692122075
extrapolation_grouped__seed-46__repeat-5,extrapolation_grouped,46,5,knn_distance_inverse,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""uniform""}",0.3594345942204168,0.0138712237812439,0.0059854172017543,245.82903051489137,-0.0021626850426935,1.5505930281166485
interpolation_random__seed-47__repeat-6,interpolation_random,47,6,knn_distance_inverse,"{""n_neighbors"": 5, ""p"": 1, ""weights"": ""uniform""}",0.6192822675364491,0.0101664182939212,0.0039708100061117,112.77673792317265,-0.0002544184500672,1.1766239989924991
extrapolation_grouped__seed-47__repeat-6,extrapolation_grouped,47,6,knn_distance_inverse,"{""n_neighbors"": 21, ""p"": 2, ""weights"": ""distance""}",0.3781774576538646,0.012836264534767,0.0060133009020225,402.6408633983257,-0.0017881269129181,1.4239055855325415
interpolation_random__seed-48__repeat-7,interpolation_random,48,7,knn_distance_inverse,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""uniform""}",0.6816766025133602,0.009438023572358,0.0036628713115756,88.98220951973379,5.455368129405529e-05,1.08020308947836
extrapolation_grouped__seed-48__repeat-7,extrapolation_grouped,48,7,knn_distance_inverse,"{""n_neighbors"": 7, ""p"": 1, ""weights"": ""distance""}",0.2001285733255146,0.012942298682537,0.0062384657504605,348.67839046798935,-0.0025561635665132,1.4860539320473614
