model_id,model_family,feature_set,protocol,augmentation,paper_id,paper_label,n_predictions,n_unique_rows,R2,RMSE,MAE,MAPE,MBE,NRMSE,n
xgb_baseline,xgboost,all,extrapolation_grouped,rd,citation::s nchez tarifa c and m rodr guez combustion and flammability characteristics of solids at microgravity in very small velocity flows second european symposium on utilisation of the international space station nov 1998,"Sánchez-Tarifa, C., and M. Rodríguez. ""Combustion and Flammability Characteristics of Solids at Microgravity in Very Sma",26,13,-23.46020262250593,0.006795522476761451,0.005858000080462935,436.5613650622676,0.005858000080462935,3.8326157135747874,26
svr_rbf,svr,all,extrapolation_grouped,rd,doi::10.1038/s41598-017-18398-4,"Link, Shmuel, Xinyan Huang, Carlos Fernandez-Pello, Sandra Olson, and Paul Ferkul. ""The Effect of Gravity on Flame Sprea",144,72,-72313.51029346453,0.00679178911839209,0.005661231177592861,14474.566502871869,-0.003981557602188885,130.75102046102418,144
rf_baseline,random_forest,all,extrapolation_grouped,rd,citation::meyer florian jan hei meier hans christoph ries and christian eigenbrod sooting behavior in concurrent and upward burning of cylindrical pmma samples 52nd international conference on environmental systems ices 2023 171 calgary canada 16 20 july 2023,"Meyer, Florian, Jan Heißmeier, Hans?Christoph Ries, and Christian Eigenbrod. ""Sooting Behavior in Concurrent and Upward ",18,6,-185.51899657430522,0.006777151672944825,0.005164389634289267,328.8559988464015,0.004463238819659401,3.5889594031481864,18
xgb_baseline,xgboost,all,extrapolation_grouped,rd,citation::olson s l and j s t ien near limit flame spread over a thin solid fuel in 0 symposium international on combustion vol 22 no 1 1988 pp 1213 1222 the combustion institute,"Olson, S. L., and J. S. T’ien. “Near-Limit Flame Spread over a Thin Solid Fuel in 0.” Symposium (International) on Combu",120,60,0.8522240408894742,0.006756449283791759,0.004939919287260621,37.7951539563373,-0.0010294289568154042,0.3150251445614882,120
xgb_pseudohuber_inverse,xgboost,all,extrapolation_grouped,rd,doi::10.1080/00102209108951711,"Olson, S. L., et al. “Mechanisms of Microgravity Flame Spread over a Thin Solid Fuel: Oxygen and Opposed Flow Effects.” ",60,30,-0.8912178944712279,0.006752800127156388,0.005926154429413416,42.75271637179113,-0.00569200190509612,0.5060551654044056,60
xgb_log_target_sqrt,xgboost,all,extrapolation_grouped,rd,citation::friedman robert brian jackson and sandra olson testing and selection of fire resistant materials for spacecraft use nasa technical memorandum 2000 209773 mar 2000 nasa sti program office glenn research center cleveland ohio,"Friedman, Robert, Brian Jackson, and Sandra Olson. ""Testing and Selection of Fire-Resistant Materials for Spacecraft Use",152,76,0.8562856099645878,0.006722644167367165,0.00463922299669725,33.15381143920493,0.0015273314586803444,0.2932451108993311,152
svr_linear,svr,all,extrapolation_grouped,rd,doi::10.1016/j.combustflame.2019.03.040,"Zhu, Feng, Zhanbin Lu, Shuangfeng Wang, and Yongli Yin. ""0 Diffusion Flame Spread over a Thick Solid in Step-Changed Low",24,8,-17575.851054060135,0.00669484653952974,0.0060133032518965195,14034.412078876127,0.003204702466656204,89.26462052706322,24
xgb_paper_sqrt,xgboost,all,extrapolation_grouped,rd,doi::10.1080/00102209108951711,"Olson, S. L., et al. “Mechanisms of Microgravity Flame Spread over a Thin Solid Fuel: Oxygen and Opposed Flow Effects.” ",60,30,-0.834129070615043,0.006650098199506913,0.005816422223870984,42.51037994357066,-0.0054114635407825715,0.4983586780206021,60
xgb_paper_sqrt,xgboost,all,extrapolation_grouped,rd,citation::s nchez tarifa c and m rodr guez combustion and flammability characteristics of solids at microgravity in very small velocity flows second european symposium on utilisation of the international space station nov 1998,"Sánchez-Tarifa, C., and M. Rodríguez. ""Combustion and Flammability Characteristics of Solids at Microgravity in Very Sma",26,13,-22.360905971084065,0.006641064049597215,0.005895224199759234,541.8421189264565,0.005895224199759234,3.745502500857431,26
xgb_absoluteerror_sqrt,xgboost,all,extrapolation_grouped,rd,citation::s nchez tarifa c and m rodr guez combustion and flammability characteristics of solids at microgravity in very small velocity flows second european symposium on utilisation of the international space station nov 1998,"Sánchez-Tarifa, C., and M. Rodríguez. ""Combustion and Flammability Characteristics of Solids at Microgravity in Very Sma",26,13,-22.09329214965927,0.0066029157058202234,0.005654075125053192,419.51473428949504,0.005492511206757807,3.72398716597236,26
xgb_baseline,xgboost,all,extrapolation_grouped,rd,citation::grayson g d k r sacksteder p v ferkul and j s t ien flame spreading over a thin solid in low speed concurrent flow drop tower experimental results and comparison with theory 0 science and technology vii 2 1994,"Grayson, G. D., K. R. Sacksteder, P. V. Ferkul, and J. S. T’ien. 'Flame Spreading Over a Thin Solid in Low-speed Concurr",72,18,-8.012532762387053,0.006544790849979541,0.0048654194442761985,99.6743910026133,0.004193671334731449,1.2361619653686435,72
svr_rbf_inverse,svr,all,extrapolation_grouped,rd,doi::10.1016/s0082-0784(98)80017-6,"Kikuchi, Masao, et al. ""Experimental Study on Flame Spread Over Wire Insulation in Microgravity."" Twenty-Seventh Symposi",152,38,-15.920134859811995,0.006528075785305296,0.00590484747820418,156.9487245467987,0.005885371522112667,1.606650776176174,152
xgb_log_target_inverse,xgboost,all,extrapolation_grouped,rd,citation::olson s l and j s t ien near limit flame spread over a thin solid fuel in 0 symposium international on combustion vol 22 no 1 1988 pp 1213 1222 the combustion institute,"Olson, S. L., and J. S. T’ien. “Near-Limit Flame Spread over a Thin Solid Fuel in 0.” Symposium (International) on Combu",120,60,0.8621797305426717,0.006524889708804038,0.0048367613822458055,39.09184963720808,0.00014410187110128143,0.30422848413807646,120
mlp_log_target_sqrt,mlp,all,extrapolation_grouped,rd,doi::10.1016/j.proci.2014.07.017,Takahashi et al. “Simplified Model for Predicting Difference between Flammability Limits of a Thin Material in Normal Gr,369,123,-28.65942197125328,0.006509163347960143,0.004794195833103008,3962.7588746726146,0.004389301875604864,5.007361885040325,369
xgb_absoluteerror_sqrt,xgboost,all,extrapolation_grouped,rd,citation::friedman robert brian jackson and sandra olson testing and selection of fire resistant materials for spacecraft use nasa technical memorandum 2000 209773 mar 2000 nasa sti program office glenn research center cleveland ohio,"Friedman, Robert, Brian Jackson, and Sandra Olson. ""Testing and Selection of Fire-Resistant Materials for Spacecraft Use",152,76,0.8657858315681869,0.006496645642231692,0.0047224104551696405,30.992207893391498,0.0006454313841108708,0.28338694186397784,152
xgb_paper_inverse,xgboost,all,extrapolation_grouped,rd,doi::10.1080/00102209108951711,"Olson, S. L., et al. “Mechanisms of Microgravity Flame Spread over a Thin Solid Fuel: Oxygen and Opposed Flow Effects.” ",60,30,-0.7479303058036333,0.006491950015673627,0.00566749160006523,40.542757035310686,-0.0053842170508169186,0.48650704553909085,60
xgb_pseudohuber_inverse,xgboost,all,extrapolation_grouped,rd,doi::10.1007/s12217-015-9419-z,"Wang, Shuangfeng, Jun Hu, Yuan Xiao, Tan Ren, and Feng Zhu. ""Opposed-flow Flame Spread Over Solid Fuels in Microgravity:",21,7,-13.4021354196533,0.006488489701880487,0.006113126994907196,52.150101850554655,-0.006113126994907196,0.5682400589661378,21
knn_distance,knn,all,extrapolation_grouped,rd,citation::urban david l interactions between flames on parallel solid surfaces nasa 0 combustion workshop n96 15588 1997,"Urban, David L. “Interactions between Flames on Parallel Solid Surfaces.” NASA 0 Combustion Workshop N96-15588 (1997)",10,10,-2.7786322660572966,0.00647419902620047,0.0059228092595187,49.5569390042271,-0.004727282309529159,0.5240144901821505,10
knn_uniform,knn,all,extrapolation_grouped,rd,citation::urban david l interactions between flames on parallel solid surfaces nasa 0 combustion workshop n96 15588 1997,"Urban, David L. “Interactions between Flames on Parallel Solid Surfaces.” NASA 0 Combustion Workshop N96-15588 (1997)",10,10,-2.7786322660572966,0.00647419902620047,0.0059228092595187,49.5569390042271,-0.004727282309529159,0.5240144901821505,10
xgb_paper_bagging_sqrt,xgboost,all,extrapolation_grouped,rd,doi::10.1016/j.firesaf.2015.11.011,"Bhattacharjee, Subrata, Matthew Laue, Luca Carmignani, Paul Ferkul, and Sandra Olson. ""Opposed-Flow Flame Spread: A Comp",34,17,-7.328959001918468,0.006470757520727964,0.005294641439422161,153.94460181840128,0.00517232981391958,1.66368538796696,34
xgb_baseline,xgboost,all,extrapolation_grouped,rd,doi::10.1007/s12217-015-9419-z,"Wang, Shuangfeng, Jun Hu, Yuan Xiao, Tan Ren, and Feng Zhu. ""Opposed-flow Flame Spread Over Solid Fuels in Microgravity:",21,7,-13.31692668849738,0.006469266991330775,0.005517430023650391,48.20480322981424,-0.0051754458930237624,0.5665565987653624,21
svr_rbf_inverse,svr,all,extrapolation_grouped,rd,doi::10.1080/01457632.2025.2529751,"Basavanahalli Vrushabhendra, Manu, Kambam Naresh, Amit Kumar, Akash Gupta, and Payal Sharma. ""Role of Heat Transfer on D",16,8,-8.147460393346922,0.006450196646954897,0.005926148849647331,314.11121349961195,0.005841633174016144,1.9717834610484974,16
svr_linear,svr,all,extrapolation_grouped,rd,doi::10.1038/s41598-017-18398-4,"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the ",54,27,-121.9247993916899,0.006449867230755976,0.005407620688897937,428.02354775298556,0.0004565200518275053,4.636486028498706,54
knn_distance,knn,all,extrapolation_grouped,rd,doi::10.1016/j.proci.2018.06.022,"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the ",81,81,-22.127947418749102,0.006447072521021412,0.004219619266382178,183.3744199524279,0.0035787818616795225,2.2655656147624046,81
knn_uniform,knn,all,extrapolation_grouped,rd,doi::10.1016/j.proci.2018.06.022,"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the ",81,81,-22.127947418749102,0.006447072521021412,0.004219619266382178,183.3744199524279,0.0035787818616795225,2.2655656147624046,81
xgb_log_target_inverse,xgboost,all,extrapolation_grouped,rd,doi::10.1007/s12217-015-9419-z,"Wang, Shuangfeng, Jun Hu, Yuan Xiao, Tan Ren, and Feng Zhu. ""Opposed-flow Flame Spread Over Solid Fuels in Microgravity:",21,7,-13.218467585570627,0.006446983678420845,0.005952490041178671,50.93734796605725,-0.005895935988148395,0.5646051013254837,21
svr_rbf_inverse,svr,all,extrapolation_grouped,rd,citation::urban david l interactions between flames on parallel solid surfaces nasa 0 combustion workshop n96 15588 1997,"Urban, David L. “Interactions between Flames on Parallel Solid Surfaces.” NASA 0 Combustion Workshop N96-15588 (1997)",10,10,-2.743706353457666,0.0064442090426623825,0.005882737696981681,58.63227524530081,0.004030368273930542,0.5215871341693551,10
xgb_baseline,xgboost,all,extrapolation_grouped,rd,doi::10.1016/j.combustflame.2022.112009,"Rojas-Alva, Ulises, Frederik Møller-Poulsen, Sze-Lok Man, Cameron Creamer, David Hanna, and Grunde Jomaas. ""Flame Spread",90,45,-4.707584418411649,0.0064264653443706484,0.0055956753892807175,542.1117757276716,0.004804156076860882,3.03708192078008,90
xgb_absoluteerror_sqrt,xgboost,all,extrapolation_grouped,rd,citation::olson s l and j s t ien near limit flame spread over a thin solid fuel in 0 symposium international on combustion vol 22 no 1 1988 pp 1213 1222 the combustion institute,"Olson, S. L., and J. S. T’ien. “Near-Limit Flame Spread over a Thin Solid Fuel in 0.” Symposium (International) on Combu",120,60,0.8663640853086132,0.006425075318430984,0.004307109237685794,45.1656855561607,0.0004354449253503975,0.29957455402836336,120
rf_paper_inverse,random_forest,all,extrapolation_grouped,rd,doi::10.1016/s0082-0784(06)80816-7,"Sacksteder, Kurt R., and James S. T’ien. “Buoyant Downward Diffusion Flame Spread and Extinction in Partial-Gravity Acce",37,37,-3.633875636463225,0.006415094175465693,0.0052858887016424,101.64161253458586,0.005254969155629676,0.8075615286208173,37
mlp_log_target_inverse,mlp,all,extrapolation_grouped,rd,doi::10.1007/s10694-019-00896-8,"Wu, Chuanjia, Shuangfeng Wang, Feng Zhu, Xinyan Huang, and Yongli Yin. ""Opposed Flame Spread over Cylindrical PMMA Under",82,82,-108.07512732050151,0.00640074888280805,0.006046828447695781,3202.4566014452184,0.005630749293858004,9.225899251015294,82
knn_distance_inverse,knn,all,extrapolation_grouped,rd,citation::urban david l interactions between flames on parallel solid surfaces nasa 0 combustion workshop n96 15588 1997,"Urban, David L. “Interactions between Flames on Parallel Solid Surfaces.” NASA 0 Combustion Workshop N96-15588 (1997)",10,10,-2.6702763718340012,0.006380696910308848,0.00575542857142861,44.69420682929122,-0.00575542857142861,0.5164465326029015,10
