model_id,model_family,feature_set,protocol,rd_mean,rd_std,rd_bt_mean,rd_bt_std,delta_RMSE_bt_minus_rd_mean,delta_RMSE_bt_minus_rd_std
svr_rbf_inverse,svr,all,extrapolation_grouped,0.015604206428028298,0.003455541072406339,0.015790764206269802,0.003814177126679367,0.00018655777824150792,0.0011938137227629772
svr_rbf_inverse,svr,all,interpolation_random,0.01063379224382786,0.0007763931532918406,0.010717752452142095,0.0005388532365903887,8.39602083142349e-05,0.0004715984230270363
