model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
rf_absoluteerror_inverse,random_forest,all,rd_bt,0.006539301925893226,0.0007032305880816036,0.013338916723114144,0.004433346212000207,0.0067996147972209185,0.004328023475133115
rf_absoluteerror_inverse,random_forest,all,rd,0.006489671068967614,0.0007535988456907605,0.013500505591062584,0.0042668362892536995,0.007010834522094968,0.004179213491491494
