model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
xgb_pseudohuber_inverse,xgboost,all,rd,0.00683446753686349,0.0010771358713116265,0.013166913537957101,0.0042367280711730765,0.006332446001093612,0.004761249956798108
xgb_pseudohuber_inverse,xgboost,all,rd_bt,0.006767874884105541,0.0009682544796312645,0.013204272407084586,0.004299850389784157,0.006436397522979044,0.004808280106974956
