configuration_id,inner_fold,parameters,R2,RMSE,MAE,MAPE,MBE,NRMSE,n,split_id,protocol,seed,repeat,model_id
0,0,"{""max_depth"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 500}",0.5970909954108627,0.012335574623887367,0.005752475853950859,287.14458365115905,0.0008086222094086306,1.2676719223433548,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
0,1,"{""max_depth"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 500}",0.6557145539868965,0.009758426304925374,0.0047724800494933885,440.114387128208,0.0008061001754974203,1.135267878151812,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
0,2,"{""max_depth"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 500}",0.5340933359624612,0.01038927821195864,0.005085665855658249,340.1718376803207,0.0006982502100163315,1.285043864193056,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
0,3,"{""max_depth"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 500}",0.704642617260963,0.009605573046663403,0.004972716839248037,379.47029817622945,0.0014396936901824675,1.0557522711824943,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
0,4,"{""max_depth"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 500}",0.6696851589909527,0.010024690390075542,0.004365075689683439,481.2905259544165,8.377594531318964e-05,1.1583536168286996,404.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
0,mean,"{""max_depth"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 500}",0.6322453323224273,0.010422708515502066,0.004989682857606794,385.6383265180667,0.0007672884460836079,1.1804179105398833,404.8,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
1,0,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 200}",0.6154829246549445,0.012050739913040027,0.004642792799805672,145.70861909861114,-5.256766048553451e-05,1.238400730975362,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
1,1,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 200}",0.6948742686529426,0.009186707128366275,0.004053042952264023,316.47834152808866,0.000884939067078291,1.0687556766769335,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
1,2,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 200}",0.5741795442644391,0.00993228505663818,0.004229066550804138,207.99062057035243,0.0006677801576897859,1.2285186428791426,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
1,3,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 16, ""min_samples_split"": 5, ""n_estimators"": 200}",0.7131225363160802,0.00946667744552814,0.0041049754679635024,208.96035434447188,0.0004428687149512954,1.0404862016160616,405.0,interpolation_random__seed-42__repeat-1,interpolation_random,42,1,rf_log_target_inverse
