model_id,model_family,feature_set,augmentation,random_RMSE_mean,random_RMSE_std,grouped_RMSE_mean,grouped_RMSE_std,generalization_gap_mean,generalization_gap_std
rf_log_target_inverse,random_forest,all,rd_bt,0.007109421661773192,0.0011309792663780488,0.01264433419838414,0.004164811396940563,0.005534912536610948,0.004597605020872229
rf_log_target_inverse,random_forest,all,rd,0.00712796272775155,0.0011835877516493567,0.01267988462343983,0.003958921906714137,0.00555192189568828,0.004282651940016258
