model_id,model_family,feature_set,protocol,rd_mean,rd_std,rd_bt_mean,rd_bt_std,delta_RMSE_bt_minus_rd_mean,delta_RMSE_bt_minus_rd_std
mlp_baseline,mlp,all,extrapolation_grouped,0.01871142491917071,0.006575905273977437,0.018734771955585306,0.005939147929522034,2.334703641459889e-05,0.0030277654599052102
mlp_baseline,mlp,all,interpolation_random,0.011269590067542063,0.002060271601310377,0.010680695049767519,0.0013647895602893578,-0.0005888950177745444,0.0017584839081057895
