configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,candidate_id,model_id,model_family,protocol,split_id
10,2,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.7363078269001614,0.896820719988573,0.1740371733903885,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
10,mean,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.7198952236763021,0.8891562747677718,0.17634657522042593,0.0,0.8597299877845201,0.5,1.0,0.0,0.7539705823458686,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
11,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.8135499267165245,0.9224504103049391,0.14938101172447205,0.3764763715893721,0.8563685636856369,0.6785937088954865,0.8758314855875832,0.48135593220338985,0.8377518557794273,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
11,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.8552328913827172,0.9511512799037014,0.1446360945701599,0.4128224837580882,0.8683503492745835,0.691090848756354,0.8957871396895787,0.48639455782312924,0.8425443169968717,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
11,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.8550763986304056,0.9469963348458932,0.14149780571460724,0.4339541604862447,0.8649835345773875,0.7123172994253133,0.8736141906873615,0.5510204081632653,0.8565217391304348,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
11,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.8412864055765491,0.9401993416848446,0.14517163733641306,0.40775100527790165,0.8632341491792026,0.6940006190257181,0.8817442719881744,0.5062569660632614,0.845605970635578,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
12,0,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.820342741177797,0.9181445221429876,0.17088821530342102,0.4368124399949081,0.8590529247910863,0.7206039310007892,0.8547671840354767,0.5864406779661017,0.8633818589025756,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
12,1,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8627539707679079,0.9473552073478897,0.15369437634944916,0.4849358489550984,0.8720800889877642,0.7441136099672685,0.8691796008869179,0.6190476190476191,0.875,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
12,2,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8572767244370032,0.9505605885751686,0.162909597158432,0.444327574603643,0.8612813370473538,0.724410606814788,0.8569844789356984,0.5918367346938775,0.8656215005599104,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
12,mean,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8467911454609028,0.938686772688682,0.16249739627043405,0.4553586211845498,0.8641381169420681,0.7297093825942819,0.8603104212860311,0.5991083439025328,0.8680011198208287,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
13,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.8190706152053817,0.9250909122121814,0.1493445634841919,0.3633521769611752,0.8579088471849866,0.667187793603668,0.8869179600886918,0.44745762711864406,0.8307372793354102,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
13,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.8723660195785632,0.9575909386485228,0.1360788494348526,0.4720451151364489,0.87527352297593,0.7291732657586316,0.8869179600886918,0.5714285714285714,0.8639308855291576,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
13,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.8546804531125087,0.945683716853419,0.14089784026145935,0.46008943316644113,0.8692774407060121,0.727623421874293,0.8736141906873615,0.5816326530612245,0.8649835345773875,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
